,Full Address,LAT_LONG
3692,"30 EAST 95TH   STREET New York, NY 10128",
3693,"250 E 65 STREET                           New York, NY 10065",
3694,"305 SECOND AVENUE                         New York, NY 10003",
3695,"301 E 79TH STREET                         New York, NY 10075",
3696,"215 CHRYSTIE STREET New York, NY 10002",
3697,"303-305 EAST 93RD   STREET                New York, NY 10128",
3698,"247 WEST 122ND STREET                     New York, NY 10027",
3699,"215 PARK ROW New York, NY 10038",
3700,"235 EAST 73 STREET New York, NY 10021",
3701,"255 WEST 85 STREET                        New York, NY 10024",
3702,"216 BOWERY                                New York, NY 10012",
3703,"255 WEST 92ND   STREET                    New York, NY 10025",
3704,"219 WEST 81 STREET                        New York, NY 10024",
3705,"265 WEST 122 STREET                       New York, NY 10027",
3706,"249 EAST 7TH STREET New York, NY 10009",
3707,"218 EAST 82ND STREET New York, NY 10028",
3708,"225 W 83                                  New York, NY 10024",
3709,"215 W 92 ST New York, NY 10025",
3710,"215 EAST 80TH   STREET New York, NY 10075",
3711,"281 GRAND STREET                          New York, NY 10002",
3712,"211 EAST BROADWAY                         New York, NY 10002",
3713,"28 WEST 127 STREET                        New York, NY 10027",
3714,"220 AVENUE A                              New York, NY 10009",
3715,"283 BROOME STREET New York, NY 10002",
3716,"271 CENTRAL PARK WEST New York, NY 10024",
3717,"305 WEST 39TH   STREET New York, NY 10018",
3718,"221 EAST 78TH   STREET New York, NY 10075",
3719,"27 EAST 65TH STREET New York, NY 10065",
3720,"273 WATER STREET                          New York, NY 10038",
3721,"3060 BROADWAY                             New York, NY 10027",
3722,"28 EAST 72ND STREET                       New York, NY 10021",
3723,"213 MOTT STREET New York, NY 10012",
3724,"304 EAST 65TH                             New York, NY 10065",
3725,"31 WEST 27TH STREET New York, NY 10001",
3726,"255 BOWERY New York, NY 10002",
3727,"239 E 79TH STREET New York, NY 10075",
3728,"243 MULBERRY New York, NY 10012",
3729,"259 BOWERY                                New York, NY 10002",
3730,"239 WEST 120 STREET                       New York, NY 10027",
3731,"232 EAST 68TH   STREET New York, NY 10065",
3732,"252 EAST 89TH   STREET New York, NY 10128",
3733,"215 WEST 88 STREET New York, NY 10024",
3734,"215 WEST 78TH ST New York, NY 10024",
3735,"252 SEVENTH AVENUE                        New York, NY 10001",
3736,"225 EAST 82ND   STREET New York, NY 10028",
3737,"245 10TH AVENUE                           New York, NY 10001",
3738,"215 EAST 77TH   STREET                    New York, NY 10075",
3739,"300 WEST 109TH STREET New York, NY 10025",
3740,"251 CHERRY STREET                         New York, NY 10002",
3741,"240 WEST 98TH ST New York, NY 10025",
3742,"309 1 AVENUE New York, NY 10003",
3743,"220 EAST 65TH STREET New York, NY 10065",
3744,"225 WEST 83RD STREET                      New York, NY 10024",
3745,"22 EAST 8TH   STREET                      New York, NY 10003",
3746,"30 EAST 85TH New York, NY 10028",
3747,"301 EAST 79TH   STREET                    New York, NY 10075",
3748,"220 LAFAYETTE STREET                      New York, NY 10012",
3749,"27 EAST 20TH STREET New York, NY 10003",
3750,"247 CENTRAL PARK WEST                     New York, NY 10024",
3751,"245 WEST 122 STREET                       New York, NY 10027",
3752,"240 EAST 75TH   STREET                    New York, NY 10021",
3753,"226 EAST 3RD   STREET                     New York, NY 10009",
3754,"223 WEST 80TH   STREET                    New York, NY 10024",
3755,"3 EAST 85TH   STREET New York, NY 10028",
3756,"300 E. 71ST STREET New York, NY 10021",
3757,"30 WEST 85TH STREET New York, NY 10024",
3758,"216 EAST 14TH   STREET                    New York, NY 10003",
3759,"2628 BROADWAY New York, NY 10025",
3760,"244 EAST 90TH STREET New York, NY 10128",
3761,"285 RIVERSIDE DRIVE New York, NY 10025",
3762,"22 EAST 82 STREET                         New York, NY 10028",
3763,"225 EAST 79TH   STREET New York, NY 10075",
3764,"264 EAST 7TH   STREET                     New York, NY 10009",
3765,"22 PECK SLIP                              New York, NY 10038",
3766,"2669 BROADWAY                             New York, NY 10025",
3767,"223 WEST 28TH   STREET                    New York, NY 10001",
3768,"210 EAST 95TH   STREET                    New York, NY 10128",
3769,"300 EAST 77TH   STREET                    New York, NY 10075",
3770,"230 EAST 79TH STREET New York, NY 10075",
3771,"25 WEST 89TH   STREET New York, NY 10024",
3772,"236 EAST 89TH   STREET                    New York, NY 10128",
3773,"233 EAST 72ND STREET                      New York, NY 10021",
3774,"25 EAST 69TH STREET New York, NY 10021",
3775,"3 WEST 122 STREET New York, NY 10027",
3776,"230 WEST 78TH STREET New York, NY 10024",
3777,"24 EAST 7TH   STREET New York, NY 10003",
3778,"250 SOUTH END AVENUE                      New York, NY 10280",
3779,"212 EAST BROADWAY New York, NY 10002",
3780,"284 FIFTH AVENUE New York, NY 10001",
3781,"250 BOWERY New York, NY 10012",
3782,"218 LENOX AVENUE New York, NY 10027",
3783,"242 EAST 19TH ST New York, NY 10003",
3784,"31 MONROE STREET                          New York, NY 10002",
3785,"237 ELDRIDGE STREET                       New York, NY 10002",
3786,"225 WEST 83RD   STREET New York, NY 10024",
3787,"26 AVENUE B                               New York, NY 10009",
3788,"288 WEST 92ND   STREET New York, NY 10025",
3789,"223 BOWERY                                New York, NY 10002",
3790,"238 WEST 108 STREET                       New York, NY 10025",
3791,"233 EAST 5TH   STREET                     New York, NY 10003",
3792,"230 RIVERSIDE DRIVE                       New York, NY 10025",
3793,"214 WEST 85TH STREET New York, NY 10024",
3794,"310 EAST 86TH STREET                      New York, NY 10028",
3795,"22 EAST 82ND STREET                       New York, NY 10028",
3796,"30 WEST 86TH   STREET                     New York, NY 10024",
3797,"249 BROOME STREET                         New York, NY 10002",
3798,"230 EAST 79TH   STREET New York, NY 10075",
3799,"235 WEST 102ND STREET New York, NY 10025",
3800,"309 CHERRY STREET                         New York, NY 10002",
3801,"210 THOMPSON STREET New York, NY 10012",
3802,"226-230 EAST 12TH STREET New York, NY 10003",
3803,"258 WEST 93RD STREET New York, NY 10025",
3804,"25 5 AVENUE New York, NY 10003",
3805,"214-216 AVENUE A New York, NY 10009",
3806,"257 WEST 131                              New York, NY 10027",
3807,"221 EAST 78 STREET New York, NY 10075",
3808,"30 EAST 70TH   STREET                     New York, NY 10021",
3809,"293 RIVERSIDE DRIVE New York, NY 10025",
3810,"211 E 18                                  New York, NY 10003",
3811,"250 MERCER STREET New York, NY 10012",
3812,"244 10TH   AVENUE                         New York, NY 10001",
3813,"301 EAST 69TH   STREET New York, NY 10021",
3814,"305 EAST 85TH STREET                      New York, NY 10028",
3815,"30 EAST 72ND STREET New York, NY 10021",
3816,"301 EAST 75 STREET New York, NY 10021",
3817,"31 TIEMANN PLACE New York, NY 10027",
3818,"215 WEST 92 New York, NY 10025",
3819,"226 EAST 2ND New York, NY 10009",
3820,"30 EAST 9TH   STREET New York, NY 10003",
3821,"255 WEST 85TH STREET                      New York, NY 10024",
3822,"235 EAST 87TH   STREET New York, NY 10128",
3823,"250 WEST 88TH   STREET New York, NY 10024",
3824,"255 EAST 74TH   STREET New York, NY 10021",
3825,"255 WEST 34TH   STREET                    New York, NY 10001",
3826,"215 EAST 81ST   STREET                    New York, NY 10028",
3827,"241 WEST 107TH STREET                     New York, NY 10025",
3828,"302 EAST 88TH ST New York, NY 10128",
3829,"252 WEST 85TH STREET New York, NY 10024",
3830,"300 EAST 62ND  STREET                     New York, NY 10065",
3831,"210 LAFAYETTE STREET                      New York, NY 10012",
3832,"214 EAST 70TH   STREET New York, NY 10021",
3833,"236 WEST 101 STREET                       New York, NY 10025",
3834,"30 EAST 65TH   STREET                     New York, NY 10065",
3835,"223 ST NICHOLAS AVENUE New York, NY 10027",
3836,"239 CENTRAL PARK WEST                     New York, NY 10024",
3837,"263 WEST 123 STREET                       New York, NY 10027",
3838,"304 EAST 65 STREET                        New York, NY 10065",
3839,"215 E 96 ST New York, NY 10128",
3840,"246-248 WEST 125 STREET                   New York, NY 10027",
3841,"251 WEST 123RD STREET                     New York, NY 10027",
3842,"217 EAST BROADWAY                         New York, NY 10002",
3843,"2190 ADAM C POWELL BLVD                   New York, NY 10027",
3844,"219 WEST 77TH   STREET New York, NY 10024",
3845,"2460 BROADWAY                             New York, NY 10025",
3846,"212 EAST 70TH   STREET New York, NY 10021",
3847,"233 WATER STREET                          New York, NY 10038",
3848,"225 EAST 67TH   STREET                    New York, NY 10065",
3849,"215 EAST 81ST   STREET New York, NY 10028",
3850,"2280 8 AVENUE                             New York, NY 10027",
3851,"211 MADISON STREET                        New York, NY 10002",
3852,"266 WEST 95TH STREET New York, NY 10025",
3853,"259 ELIZABETH STREET                      New York, NY 10012",
3854,"2300 8 AVENUE                             New York, NY 10027",
3855,"236 EAST 78TH   STREET New York, NY 10075",
3856,"3 EAST 94TH   STREET New York, NY 10128",
3857,"268 EAST 4TH STREET New York, NY 10009",
3858,"305 EAST 4TH ST.                          New York, NY 10009",
3859,"300 EAST 64TH   STREET New York, NY 10065",
3860,"309 EAST 92ND   STREET                    New York, NY 10128",
3861,"236 EAST 78TH STREET New York, NY 10075",
3862,"245 EAST 72ND   STREET New York, NY 10021",
3863,"242 EAST 7TH ST New York, NY 10009",
3864,"255 EAST 74TH   STREET                    New York, NY 10021",
3865,"245 EAST 93RD ST                          New York, NY 10128",
3866,"26 WEST 38TH STREET New York, NY 10018",
3867,"23 5 AVENUE                               New York, NY 10003",
3868,"233 EAST 69 STREET New York, NY 10021",
3869,"300 EAST 77TH STREET                      New York, NY 10075",
3870,"306 WEST 100TH New York, NY 10025",
3871,"25 FIFTH AVENUE                           New York, NY 10003",
3872,"211 EAST 79TH   STREET                    New York, NY 10075",
3873,"254 EAST 2ND STREET                       New York, NY 10009",
3874,"30 LITTLE WEST STREET                     New York, NY 10280",
3875,"308 EAST 86TH STREET New York, NY 10028",
3876,"305 EAST 88 New York, NY 10128",
3877,"257 WEST 131ST STREET                     New York, NY 10027",
3878,"30 RUTGERS STREET                         New York, NY 10002",
3879,"250 WEST 88TH   STREET                    New York, NY 10024",
3880,"235 EAST 2ND   STREET                     New York, NY 10009",
3881,"266 ELIZABETH STREET                      New York, NY 10012",
3882,"224 RIVERSIDE DRIVE New York, NY 10025",
3883,"253 EAST 7TH STREET                       New York, NY 10009",
3884,"272 WEST 86TH   STREET New York, NY 10024",
3885,"26 WEST 129 STREET                        New York, NY 10027",
3886,"2139 ADAM C POWELL BLVD                   New York, NY 10027",
3887,"23 EAST 10TH ST New York, NY 10003",
3888,"261 W 28 ST                               New York, NY 10001",
3889,"2231 BROADWAY                             New York, NY 10024",
3890,"237 W 123 STREET                          New York, NY 10027",
3891,"303 EAST 77TH   STREET                    New York, NY 10075",
3892,"244 RIVERSIDE DRIVE New York, NY 10025",
3893,"24 WEST 83RD STREET New York, NY 10024",
3894,"301 EAST 61ST STREET New York, NY 10065",
3895,"210 WEST 77TH   STREET                    New York, NY 10024",
3896,"225 EAST 74TH STREET New York, NY 10021",
3897,"278 WEST 86TH STREET New York, NY 10024",
3898,"307 EAST 8TH STREET New York, NY 10009",
3899,"301 E 79TH ST New York, NY 10075",
3900,"301 EAST 79TH   STREET New York, NY 10075",
3901,"268 WATER STREET                          New York, NY 10038",
3902,"221 WEST 77TH   STREET New York, NY 10024",
3903,"248 EAST 7TH STREET New York, NY 10009",
3904,"22 WEST 38TH   STREET New York, NY 10018",
3905,"250 EAST 65 STREET                        New York, NY 10065",
3906,"2621/2 WEST 95TH STREET New York, NY 10025",
3907,"2551 BROADWAY New York, NY 10025",
3908,"264 EAST BROADWAY New York, NY 10002",
3909,"301 EAST 10TH   STREET                    New York, NY 10009",
3910,"222 EAST 71ST STREET New York, NY 10021",
3911,"224 EAST 14TH   STREET                    New York, NY 10003",
3912,"23 CHATHAM SQUARE                         New York, NY 10038",
3913,"240 5 AVENUE                              New York, NY 10001",
3914,"250 WEST 88TH STREET                      New York, NY 10024",
3915,"210 EAST 73RD  STREET New York, NY 10021",
3916,"306 WEST 40TH   STREET                    New York, NY 10018",
3917,"272 WEST 84TH ST New York, NY 10024",
3918,"301 EAST 81ST   STREET                    New York, NY 10028",
3919,"211 WEST 28TH   STREET                    New York, NY 10001",
3920,"309 WEST 104TH STREET New York, NY 10025",
3921,"245 EAST 72ND STREET New York, NY 10021",
3922,"255 WEST 85TH   STREET                    New York, NY 10024",
3923,"240 EAST 76TH STREET New York, NY 10021",
3924,"279 EAST HOUSTON STREET                   New York, NY 10002",
3925,"210 EAST 73RD   STREET                    New York, NY 10021",
3926,"251 WEST 89TH STREET                      New York, NY 10024",
3927,"22 EAST 81ST STREET                       New York, NY 10028",
3928,"305 EAST 80TH   STREET                    New York, NY 10075",
3929,"2561 BROADWAY                             New York, NY 10025",
3930,"2255 BROADWAY                             New York, NY 10024",
3931,"255 WEST 84TH   STREET New York, NY 10024",
3932,"300 EAST 77TH STREET New York, NY 10075",
3933,"233 EAST 69TH STREET New York, NY 10021",
3934,"237 EAST 88 STREET                        New York, NY 10128",
3935,"300 EAST 90TH   STREET New York, NY 10128",
3936,"227 E 11TH STREET                         New York, NY 10003",
3937,"230 WEST 78TH STREET                      New York, NY 10024",
3938,"272 WEST 107 STREET                       New York, NY 10025",
3939,"25 EAST 83 STREET New York, NY 10028",
3940,"31-33 SECOND AVENUE                       New York, NY 10003",
3941,"300 EAST 64TH STREET                      New York, NY 10065",
3942,"23-27 LUDLOW STREET                       New York, NY 10002",
3943,"242 EAST 87TH STREET New York, NY 10128",
3944,"220 EAST 73RD STREET New York, NY 10021",
3945,"210 LAFAYETTE STREET New York, NY 10012",
3946,"235 NINTH AVENUE                          New York, NY 10001",
3947,"212 EAST 88TH STREET New York, NY 10128",
3948,"309 EAST 6TH   STREET New York, NY 10003",
3949,"218 EAST 82ND   STREET New York, NY 10028",
3950,"240 EAST 10TH STREET                      New York, NY 10003",
3951,"233 EAST 69TH   STREET                    New York, NY 10021",
3952,"301 WEST 121ST STREET                     New York, NY 10027",
3953,"215 WEST 95                               New York, NY 10025",
3954,"30 CLIFF STREET                           New York, NY 10038",
3955,"217 EAST 7TH STREET New York, NY 10009",
3956,"22 WEST 123 STREET                        New York, NY 10027",
3957,"2395 FREDRICK DOUGLASS BL                 New York, NY 10027",
3958,"30 CLINTON STREET                         New York, NY 10002",
3959,"220 3RD AVENUE                            New York, NY 10003",
3960,"22 GRAMERCY PARK SOUTH                    New York, NY 10003",
3961,"228-230 FRONT STREET                      New York, NY 10038",
3962,"219 WEST 80TH                             New York, NY 10024",
3963,"305 WEST 98TH STREET New York, NY 10025",
3964,"212 FORSYTH STREET New York, NY 10002",
3965,"250 WEST 80TH   STREET                    New York, NY 10024",
3966,"28 EAST 10TH   STREET New York, NY 10003",
3967,"255 WEST 95TH ST New York, NY 10025",
3968,"305 2 AVENUE New York, NY 10003",
3969,"302 WEST 122ND STREET                     New York, NY 10027",
3970,"255 EAST 74TH STREET New York, NY 10021",
3971,"263 NINTH AVENUE                          New York, NY 10001",
3972,"301 EAST 87 STREET New York, NY 10128",
3973,"301 EAST 75TH STREET New York, NY 10021",
3974,"29 EAST 10TH   STREET New York, NY 10003",
3975,"308 WEST 88TH   STREET New York, NY 10024",
3976,"250 EAST 87TH New York, NY 10028",
3977,"226-8 EAST 2ND STREET New York, NY 10009",
3978,"2628 BROADWAY                             New York, NY 10025",
3979,"24 GRAMERCY PARK SOUTH New York, NY 10003",
3980,"3 EAST 85TH STREET New York, NY 10028",
3981,"211 EAST 2ND   STREET                     New York, NY 10009",
3982,"250 EAST 87TH STREET New York, NY 10028",
3983,"245 10TH   AVENUE                         New York, NY 10001",
3984,"242 EAST 19TH STREET New York, NY 10003",
3985,"309 EAST 93RD STREET                      New York, NY 10128",
3986,"241 EAST 7TH STREET New York, NY 10009",
3987,"305 SECOND AVENUE New York, NY 10003",
3988,"237 HENRY ST                              New York, NY 10002",
3989,"217 THOMPSON STREET                       New York, NY 10012",
3990,"243 EAST 7TH   STREET                     New York, NY 10009",
3991,"28 EAST 10TH STREET                       New York, NY 10003",
3992,"266 EAST BROADWAY New York, NY 10002",
3993,"303 WEST 80TH STREET                      New York, NY 10024",
3994,"212 EAST 77 New York, NY 10075",
3995,"245 EAST 93 STREET                        New York, NY 10128",
3996,"271 EAST HOUSTON STREET                   New York, NY 10002",
3997,"262 5 AVENUE                              New York, NY 10001",
3998,"23 EAST 20TH STREET New York, NY 10003",
3999,"223 EAST 5TH   STREET                     New York, NY 10003",
4000,"253 10TH   AVENUE                         New York, NY 10001",
4001,"262 CENTRAL PARK WEST New York, NY 10024",
4002,"277 EAST 7TH   STREET                     New York, NY 10009",
4003,"306 MOTT STREET                           New York, NY 10012",
4004,"2420 BROADWAY New York, NY 10024",
4005,"215 EAST 80TH STREET                      New York, NY 10075",
4006,"239 EAST 77TH   STREET                    New York, NY 10075",
4007,"29 2 AVENUE                               New York, NY 10003",
4008,"211 EAST 18TH   STREET New York, NY 10003",
4009,"261 WEST 126TH STREET                     New York, NY 10027",
4010,"236 EAST 6TH STREET                       New York, NY 10003",
4011,"231 WEST 121 STREET                       New York, NY 10027",
4012,"254 WEST 25TH STREET New York, NY 10001",
4013,"301 EAST 94 STREET                        New York, NY 10128",
4014,"271 HENRY STREET                          New York, NY 10002",
4015,"255 10TH   AVENUE                         New York, NY 10001",
4016,"227 EAST 87TH STREET New York, NY 10128",
4017,"308 EAST 86TH   STREET New York, NY 10028",
4018,"215 EAST BROADWAY New York, NY 10002",
4019,"29-33 CONVENT AVENUE New York, NY 10027",
4020,"304 EAST 65TH ST                          New York, NY 10065",
4021,"228 EAST 13TH ST New York, NY 10003",
4022,"255 WEST 98TH STREET New York, NY 10025",
4023,"214 WEST 95TH   STREET New York, NY 10025",
4024,"29 PARK ROW                               New York, NY 10038",
4025,"230 WEST 78TH   STREET                    New York, NY 10024",
4026,"308 WEST 30TH   STREET                    New York, NY 10001",
4027,"300 EAST 2ND   STREET                     New York, NY 10009",
4028,"245 EAST 93RD   STREET New York, NY 10128",
4029,"2108-2118 ADAM C POWELL BLVD              New York, NY 10027",
4030,"239 EAST 79TH ST New York, NY 10075",
4031,"305 SEVENTH AVENUE                        New York, NY 10001",
4032,"278 WEST 127 STREET                       New York, NY 10027",
4033,"215 WEST 95TH STREET                      New York, NY 10025",
4034,"250 EAST 87TH  STREET New York, NY 10028",
4035,"255 WEST 91ST   STREET                    New York, NY 10024",
4036,"214-218 MULBERRY ST                       New York, NY 10012",
4037,"308 EAST 79TH ST New York, NY 10075",
4038,"2360 EIGHTH AVE New York, NY 10027",
4039,"251 WEST 95TH STREET New York, NY 10025",
4040,"23 WAVERLY                                New York, NY 10003",
4041,"3 POMANDER WALK New York, NY 10025",
4042,"306 5 AVENUE New York, NY 10001",
4043,"220 WEST 93RD   STREET                    New York, NY 10025",
4044,"214 WEST 85TH   STREET New York, NY 10024",
4045,"298-300 GRAND STREET                      New York, NY 10002",
4046,"250 WEST 88TH STREET New York, NY 10024",
4047,"302 EAST 19TH STREET                      New York, NY 10003",
4048,"268 EAST BROADWAY New York, NY 10002",
4049,"275 WEST 96TH ST New York, NY 10025",
4050,"301 EAST 64TH STREET                      New York, NY 10065",
4051,"302 WEST 86TH   STREET New York, NY 10024",
4052,"222 EAST 17 STREET New York, NY 10003",
4053,"234 EAST 14TH STREET New York, NY 10003",
4054,"231 WEST 122 STREET                       New York, NY 10027",
4055,"240 PARK AVENUE SOUTH                     New York, NY 10003",
4056,"275 WATER STREET New York, NY 10038",
4057,"264 WEST 35TH STREET                      New York, NY 10001",
4058,"307 EAST 12TH   STREET New York, NY 10003",
4059,"216 EAST 18TH STREET New York, NY 10003",
4060,"223 MADISON STREET New York, NY 10002",
4061,"300 WEST 109 STREET New York, NY 10025",
4062,"301 EAST 78 STREET New York, NY 10075",
4063,"30 WEST 90TH   STREET New York, NY 10024",
4064,"261 EAST 78TH   STREET New York, NY 10075",
4065,"278 WEST 127TH STREET                     New York, NY 10027",
4066,"29 2ND AVENUE                             New York, NY 10003",
4067,"270 RIVERSIDE DRIVE                       New York, NY 10025",
4068,"2251 7TH AVENUE                           New York, NY 10027",
4069,"240 1 AVENUE                              New York, NY 10009",
4070,"233 EAST 69TH   STREET New York, NY 10021",
4071,"305 1 AVENUE New York, NY 10003",
4072,"308 EAST 73RD STREET New York, NY 10021",
4073,"227 CENTRAL PARK WEST New York, NY 10024",
4074,"26 WEST 88TH   STREET                     New York, NY 10024",
4075,"301 EAST 62ND STREET New York, NY 10065",
4076,"245 EAST 93 ST                            New York, NY 10128",
4077,"25 PRINCE STREET New York, NY 10012",
4078,"28-30 EAST 4TH STREET New York, NY 10003",
4079,"28 EAST 14TH STREET                       New York, NY 10003",
4080,"228 1 AVENUE                              New York, NY 10009",
4081,"234 EAST 70TH STREET                      New York, NY 10021",
4082,"238 WEST 132 STREET                       New York, NY 10027",
4083,"257 WEST 93RD   STREET New York, NY 10025",
4084,"255 WEST 108 New York, NY 10025",
4085,"235 EAST 87TH STREET New York, NY 10128",
4086,"31 GRAMERCY PARK SOUTH New York, NY 10003",
4087,"30 WEST 129 STREET                        New York, NY 10027",
4088,"306 EAST 78TH   STREET                    New York, NY 10075",
4089,"292 5 AVENUE New York, NY 10001",
4090,"241 WEST 108 STREET New York, NY 10025",
4091,"235 W. 102ND STREET New York, NY 10025",
4092,"269 HENRY STREET New York, NY 10002",
4093,"241 LAFAYETTE STREET New York, NY 10012",
4094,"231 WEST 26TH   STREET                    New York, NY 10001",
4095,"2195 SEVENTH AVENUE                       New York, NY 10027",
4096,"2201 7TH AVENUE                           New York, NY 10027",
4097,"226 EAST 62ND STREET New York, NY 10065",
4098,"26 BOND STREET                            New York, NY 10012",
4099,"2143 ADAM C POWELL BLVD                   New York, NY 10027",
4100,"245 10TH AVENUE New York, NY 10001",
4101,"252 EAST 7TH STREET New York, NY 10009",
4102,"30 EAST 14TH   STREET                     New York, NY 10003",
4103,"3 WEST 30TH   STREET                      New York, NY 10001",
4104,"225 WEST 83                               New York, NY 10024",
4105,"241 WEST 36TH New York, NY 10018",
4106,"300 WEST 108 STREET New York, NY 10025",
4107,"250 EAST HOUSTON STREET                   New York, NY 10002",
4108,"230 EAST 15 STREET New York, NY 10003",
4109,"252 7 AVE                                 New York, NY 10001",
4110,"212 AVENUE B                              New York, NY 10009",
4111,"210 SPRING STREET New York, NY 10012",
4112,"297 EAST 10TH STREET New York, NY 10009",
4113,"272 WEST 107 ST                           New York, NY 10025",
4114,"299 RIVERSIDE DRIVE New York, NY 10025",
4115,"309 EAST HOUSTON STREET New York, NY 10002",
4116,"300 W 108TH STREET New York, NY 10025",
4117,"239 EAST 10TH STREET                      New York, NY 10003",
4118,"25 FIFTH AVENUE New York, NY 10003",
4119,"240 WEST 98TH STREET                      New York, NY 10025",
4120,"245 EAST 72ND ST New York, NY 10021",
4121,"240 EAST 2ND   STREET                     New York, NY 10009",
4122,"309 WEST 83RD   STREET New York, NY 10024",
4123,"22 MT MORRIS PARK WEST                    New York, NY 10027",
4124,"26 WEST 97 STREET New York, NY 10025",
4125,"309 WEST 29TH   STREET                    New York, NY 10001",
4126,"214 EAST 9TH STREET                       New York, NY 10003",
4127,"3 EAST 80TH   STREET                      New York, NY 10075",
4128,"220 W 83 ST                               New York, NY 10024",
4129,"242 EAST 87TH   STREET New York, NY 10128",
4130,"275 WEST 96TH                             New York, NY 10025",
4131,"259 EAST 78TH ST New York, NY 10075",
4132,"305 EAST 88TH  STREET New York, NY 10128",
4133,"255 EAST HOUSTON STREET New York, NY 10002",
4134,"300 E. 74TH STREET New York, NY 10021",
4135,"220 EAST 65TH   STREET                    New York, NY 10065",
4136,"22 EAST 82ND   STREET                     New York, NY 10028",
4137,"220 WEST 93RD   STREET New York, NY 10025",
4138,"228 EAST 13TH   STREET                    New York, NY 10003",
4139,"252 EAST 89TH STREET New York, NY 10128",
4140,"302 WEST 122ND STREET New York, NY 10027",
4141,"31 EAST 1ST STREET                        New York, NY 10003",
4142,"213 EAST 61ST   STREET                    New York, NY 10065",
4143,"217 WEST 25TH   STREET                    New York, NY 10001",
4144,"222 EAST 62ND   STREET                    New York, NY 10065",
4145,"261 WEST 132 STREET                       New York, NY 10027",
4146,"305 WEST 29TH   STREET New York, NY 10001",
4147,"259 EAST 7TH   STREET                     New York, NY 10009",
4148,"263 NINTH AVENUE New York, NY 10001",
4149,"259 WEST 34TH   STREET                    New York, NY 10001",
4150,"305 EAST 83RD STREET New York, NY 10028",
4151,"301 E 75TH ST. New York, NY 10021",
4152,"220 EAST 73RD   STREET New York, NY 10021",
4153,"301 EAST 61ST   STREET New York, NY 10065",
4154,"218 EAST 74TH   STREET                    New York, NY 10021",
4155,"220 EAST 73 ST New York, NY 10021",
4156,"264 LENOX AVENUE                          New York, NY 10027",
4157,"305 WEST 29TH STREET New York, NY 10001",
4158,"276 EAST 10TH   STREET                    New York, NY 10009",
4159,"255 LENOX AVENUE                          New York, NY 10027",
4160,"307 WEST 91ST   STREET New York, NY 10024",
4161,"302 EAST 96TH   STREET                    New York, NY 10128",
4162,"30 WEST 90 STREET New York, NY 10024",
4163,"300 EAST 90TH STREET                      New York, NY 10128",
4164,"237 EAST 88TH   STREET                    New York, NY 10128",
4165,"217 EAST 96TH STREET New York, NY 10128",
4166,"273 LENOX AVENUE                          New York, NY 10027",
4167,"214 AVENUE A New York, NY 10009",
4168,"28 EAST 14TH   STREET                     New York, NY 10003",
4169,"2250 BROADWAY New York, NY 10024",
4170,"219 WEST 77TH   STREET                    New York, NY 10024",
4171,"31 WEST 95 STREET                         New York, NY 10025",
4172,"217 EAST 11TH   STREET New York, NY 10003",
4173,"301 E.79TH STREET                         New York, NY 10075",
4174,"229 EAST 79TH STREET New York, NY 10075",
4175,"30 WEST 88TH   STREET                     New York, NY 10024",
4176,"250 WEST 94TH STREET New York, NY 10025",
4177,"302 EAST 19TH   STREET                    New York, NY 10003",
4178,"31 WEST 129TH STREET                      New York, NY 10027",
4179,"222 EAST 5TH STREET New York, NY 10003",
4180,"210 EAST 84TH STREET New York, NY 10028",
4181,"218 EAST 17TH   STREET                    New York, NY 10003",
4182,"22 EAST 82ND STREET New York, NY 10028",
4183,"249 EAST 82ND   STREET                    New York, NY 10028",
4184,"301 WEST 89TH STREET New York, NY 10024",
4185,"222 PARK AVENUE SOUTH New York, NY 10003",
4186,"245 E87TH STREET New York, NY 10128",
4187,"291 7 AVENUE                              New York, NY 10001",
4188,"212 EAST 13TH STREET New York, NY 10003",
4189,"305 EAST 18TH STREET                      New York, NY 10003",
4190,"210 RIVINGTON STREET                      New York, NY 10002",
4191,"3 EAST 85TH ST New York, NY 10028",
4192,"210 WEST 77TH   STREET New York, NY 10024",
4193,"233 EAST 82ND   STREET                    New York, NY 10028",
4194,"3 EAST 71ST STREET New York, NY 10021",
4195,"217 EAST 7TH   STREET New York, NY 10009",
4196,"251 WEST 121 STREET                       New York, NY 10027",
4197,"243 EAST 17TH   STREET New York, NY 10003",
4198,"252 WEST 123RD STREET                     New York, NY 10027",
4199,"235 WEST 102ND ST New York, NY 10025",
4200,"226 EAST 83RD   STREET                    New York, NY 10028",
4201,"221 HENRY ST                              New York, NY 10002",
4202,"258 WEST 93RD   STREET New York, NY 10025",
4203,"27 EAST 20TH   STREET                     New York, NY 10003",
4204,"245 7TH AVENUE New York, NY 10001",
4205,"309-313 WEST 30TH STREET                  New York, NY 10001",
4206,"216 EAST 18TH STREET                      New York, NY 10003",
4207,"233 EAST70 ST New York, NY 10021",
4208,"250 WEST 90TH   STREET New York, NY 10024",
4209,"27 EAST 62ND   STREET                     New York, NY 10065",
4210,"228 EAST 13TH STREET New York, NY 10003",
4211,"306 EAST 82ND   STREET                    New York, NY 10028",
4212,"259 FRONT STREET                          New York, NY 10038",
4213,"3-5 WEST 122 STREET                       New York, NY 10027",
4214,"306 EAST 82ND STREET New York, NY 10028",
