,Full Address,LAT_LONG
4650,"251 WEST 98TH   STREET                    New York, NY 10025",
4651,"304 WEST 106 STREET                       New York, NY 10025",
4652,"232 EAST BROADWAY                         New York, NY 10002",
4653,"30 EAST 76 STREET                         New York, NY 10021",
4654,"215 WEST 88TH STREET                      New York, NY 10024",
4655,"224 EAST 68TH   STREET                    New York, NY 10065",
4656,"23 EAST 10TH STREET                       New York, NY 10003",
4657,"275 WEST 96TH STREET                      New York, NY 10025",
4658,"261 WEST 25TH   STREET                    New York, NY 10001",
4659,"254 WEST 88TH   STREET                    New York, NY 10024",
4660,"228 EAST 6TH   STREET                     New York, NY 10003",
4661,"227 EAST 7TH   STREET                     New York, NY 10009",
4662,"240 WEST 123 STREET                       New York, NY 10027",
4663,"251 WEST 39TH   STREET                    New York, NY 10018",
4664,"245 EAST 93                               New York, NY 10128",
4665,"276 5 AVENUE                              New York, NY 10001",
4666,"250-254 EAST 4TH   STREET                 New York, NY 10009",
4667,"22 WEST 32ND   STREET                     New York, NY 10001",
4668,"288 8TH AVENUE                            New York, NY 10001",
4669,"221-223 EAST 11TH STREET                  New York, NY 10003",
4670,"301 EAST 79TH STREET                      New York, NY 10075",
4671,"2280 FREDERICK DOUGLASS B                 New York, NY 10027",
4672,"235 EAST 62ND   STREET                    New York, NY 10065",
4673,"229 EAST 5TH   STREET                     New York, NY 10003",
4674,"26 LUDLOW STREET                          New York, NY 10002",
4675,"270 WEST 132 STREET                       New York, NY 10027",
4676,"251 WEST 89TH   STREET New York, NY 10024",
4677,"261 WEST 28TH ST                          New York, NY 10001",
4678,"224 EAST 83RD STREET                      New York, NY 10028",
4679,"234 EAST 9TH   STREET New York, NY 10003",
4680,"241 EAST 18TH STREET                      New York, NY 10003",
4681,"237 E 88TH STREET                         New York, NY 10128",
4682,"241 WEST 97TH STREET                      New York, NY 10025",
4683,"224 EAST 12TH   STREET                    New York, NY 10003",
4684,"305 EAST 70TH   STREET                    New York, NY 10021",
4685,"305 EAST 85TH   STREET                    New York, NY 10028",
4686,"230 EAST 75TH   STREET                    New York, NY 10021",
4687,"227 EAST 7TH STREET                       New York, NY 10009",
4688,"300 EAST 93RD   STREET New York, NY 10128",
4689,"215 EAST 72ND   STREET New York, NY 10021",
4690,"242 WEST 27TH   STREET                    New York, NY 10001",
4691,"241 E 76 ST                               New York, NY 10075",
4692,"301 EAST 66TH   STREET New York, NY 10065",
4693,"233 EAST 70TH STREET                      New York, NY 10021",
4694,"303 EAST 77TH STREET                      New York, NY 10075",
4695,"280 RECTOR PLACE                          New York, NY 10280",
4696,"309 EAST 87TH   STREET New York, NY 10128",
4697,"210 EAST 73RD   STREET New York, NY 10021",
4698,"215 EAST 81ST                             New York, NY 10028",
4699,"244 WEST 122 STREET                       New York, NY 10027",
4700,"25 BOND STREET                            New York, NY 10012",
4701,"215 WEST 78TH   STREET New York, NY 10024",
4702,"221 EAST 94TH   STREET                    New York, NY 10128",
4703,"251 EAST 61ST   STREET                    New York, NY 10065",
4704,"3 KING STREET                             New York, NY 10012",
4705,"220 E. 65TH ST                            New York, NY 10065",
4706,"2292 FREDERICK DOUGLAS BL                 New York, NY 10027",
4707,"236 EAST 6TH   STREET                     New York, NY 10003",
4708,"307 WEST 93RD   STREET                    New York, NY 10025",
4709,"247 BROOME STREET                         New York, NY 10002",
4710,"215 WEST 95TH ST                          New York, NY 10025",
4711,"264-266 WEST 25TH STREET                  New York, NY 10001",
4712,"308 EAST 72ND STREET                      New York, NY 10021",
4713,"225 EAST 86TH STREET                      New York, NY 10028",
4714,"27 EAST 11TH STREET                       New York, NY 10003",
4715,"23 WEST 35TH STREET                       New York, NY 10018",
4716,"309 EAST 75TH   STREET                    New York, NY 10021",
4717,"31 EAST 12TH   STREET New York, NY 10003",
4718,"292 ELIZABETH STREET                      New York, NY 10012",
4719,"220 MANHATTAN AVENUE                      New York, NY 10025",
4720,"273 EAST 7TH   STREET                     New York, NY 10009",
4721,"25 EAST 64TH   STREET                     New York, NY 10065",
4722,"254 EAST  7TH STREET New York, NY 10009",
4723,"2307 BROADWAY                             New York, NY 10024",
4724,"248 TENTH AVE                             New York, NY 10001",
4725,"215 WEST 28TH   STREET                    New York, NY 10001",
4726,"261 W 131 ST                              New York, NY 10027",
4727,"210 LAFAYETTE                             New York, NY 10012",
4728,"296 5 AVENUE                              New York, NY 10001",
4729,"307 W 126TH STREET                        New York, NY 10027",
4730,"305 EAST 61ST   STREET                    New York, NY 10065",
4731,"23 PARK ROW                               New York, NY 10038",
4732,"29 WEST 85TH STREET                       New York, NY 10024",
4733,"212 EAST 11TH STREET                      New York, NY 10003",
4734,"216 EAST 75TH   STREET New York, NY 10021",
4735,"215 WEST 29TH STREET                      New York, NY 10001",
4736,"253 WEST 101ST STREET                     New York, NY 10025",
4737,"247 WATER                                 New York, NY 10038",
4738,"250 WEST 90TH                             New York, NY 10024",
4739,"296 EAST 2ND STREET                       New York, NY 10009",
4740,"31 WEST 84TH STREET                       New York, NY 10024",
4741,"247 EAST BROADWAY                         New York, NY 10002",
4742,"212 EAST 95TH   STREET New York, NY 10128",
4743,"243 WEST 98TH                             New York, NY 10025",
4744,"235 CHERRY STREET                         New York, NY 10002",
4745,"261 7TH AVENUE                            New York, NY 10001",
4746,"229 WEST 28TH   STREET                    New York, NY 10001",
4747,"210 EAST 78TH   STREET New York, NY 10075",
4748,"2241-2249 BROADWAY                        New York, NY 10024",
4749,"2211 BROADWAY                             New York, NY 10024",
4750,"234 EAST 4TH   STREET                     New York, NY 10009",
4751,"212 EAST 84TH  STREET New York, NY 10028",
4752,"307 WEST 121 STREET                       New York, NY 10027",
4753,"219 WEST 25TH   STREET New York, NY 10001",
4754,"299 PEARL STREET                          New York, NY 10038",
4755,"2252 7TH AVENUE                           New York, NY 10027",
4756,"238 WEST 122 STREET                       New York, NY 10027",
4757,"27 EAST 61ST   STREET                     New York, NY 10065",
4758,"241 9 AVENUE                              New York, NY 10001",
4759,"280 8 AVENUE                              New York, NY 10001",
4760,"2450 FREDRICK DOUGLASS BL                 New York, NY 10027",
4761,"223 WEST 80TH   STREET New York, NY 10024",
4762,"249 EAST HOUSTON STREET                   New York, NY 10002",
4763,"255 WEST 85TH   STREET New York, NY 10024",
4764,"211 WEST 88 STREET                        New York, NY 10024",
4765,"235 EAST 5TH   STREET                     New York, NY 10003",
4766,"229 WEST 36TH   STREET New York, NY 10018",
4767,"216 LENOX AVENUE                          New York, NY 10027",
4768,"243 WEST 98TH STREET                      New York, NY 10025",
4769,"240 WEST 35TH STREET                      New York, NY 10001",
4770,"309 EAST 76TH   STREET                    New York, NY 10021",
4771,"255 WEST 36TH   STREET                    New York, NY 10018",
4772,"268 ELIZABETH STREET                      New York, NY 10012",
4773,"304 EAST 65TH STREET                      New York, NY 10065",
4774,"306-312 WEST 97TH   STREET                New York, NY 10025",
4775,"301 7 AVENUE                              New York, NY 10001",
4776,"230 EAST 83RD   STREET                    New York, NY 10028",
4777,"25 EAST 7TH   STREET                      New York, NY 10003",
4778,"227 EAST 11TH   STREET                    New York, NY 10003",
4779,"258 SAINT NICHOLAS AVENU                  New York, NY 10027",
4780,"223 EAST 74TH   STREET                    New York, NY 10021",
4781,"210 WEST 78TH STREET                      New York, NY 10024",
4782,"223 WEST 80TH STREET                      New York, NY 10024",
4783,"260-262 WEST 78TH   STREET                New York, NY 10024",
4784,"220 EAST 5TH   STREET New York, NY 10003",
4785,"250 WEST 89TH   STREET New York, NY 10024",
4786,"241 WEST 132 STREET                       New York, NY 10027",
4787,"304 8TH AVENUE                            New York, NY 10001",
4788,"30 WEST 126TH STREET                      New York, NY 10027",
4789,"30 EAST 65TH  STREET New York, NY 10065",
4790,"27 EAST 79TH   STREET                     New York, NY 10075",
4791,"25-27 PECK SLIP                           New York, NY 10038",
4792,"30 MORNINGSIDE DRIVE                      New York, NY 10025",
4793,"296 EAST 2ND   STREET New York, NY 10009",
4794,"221 EAST 76TH   STREET New York, NY 10021",
4795,"234 EAST 95TH   STREET                    New York, NY 10128",
4796,"28 WEST 96TH   STREET                     New York, NY 10025",
4797,"27 ALLEN STREET                           New York, NY 10002",
4798,"238 EAST 89TH   STREET                    New York, NY 10128",
4799,"250 WEST 39TH   STREET                    New York, NY 10018",
4800,"25-27 WEST 37TH   STREET                  New York, NY 10018",
4801,"211 EAST 13TH   STREET                    New York, NY 10003",
4802,"250 EAST 65TH   STREET New York, NY 10065",
4803,"245 WEST 131 STREET                       New York, NY 10027",
4804,"277 EAST 4TH   STREET                     New York, NY 10009",
4805,"267 WEST 124 STREET                       New York, NY 10027",
4806,"304 EAST 73RD   STREET New York, NY 10021",
4807,"215 EAST 73RD  STREET New York, NY 10021",
4808,"305 WEST 30TH   STREET                    New York, NY 10001",
4809,"233 WEST 99TH  STREET New York, NY 10025",
4810,"282 WEST 127TH STREET                     New York, NY 10027",
4811,"231 EAST 62ND   STREET                    New York, NY 10065",
4812,"263 WEST 132 STREET                       New York, NY 10027",
4813,"235 EAST 72ND   STREET                    New York, NY 10021",
4814,"215 EAST 96TH   STREET New York, NY 10128",
4815,"29 EAST 69TH   STREET                     New York, NY 10021",
4816,"301 EAST 87 New York, NY 10128",
4817,"300 EAST 71ST STREET                      New York, NY 10021",
4818,"214 EAST 70TH   STREET                    New York, NY 10021",
4819,"232 MOTT STREET                           New York, NY 10012",
4820,"258 ST NICHOLAS AVENUE                    New York, NY 10027",
4821,"305 EAST 72ND   STREET New York, NY 10021",
4822,"306 EAST 82ND STREET                      New York, NY 10028",
4823,"3 GREAT JONES STREET New York, NY 10012",
4824,"239 EAST  79TH STREET New York, NY 10075",
4825,"270 ST NICHOLAS AVENUE                    New York, NY 10027",
4826,"243 WEST 98TH   STREET New York, NY 10025",
4827,"213 EAST 88TH   STREET New York, NY 10128",
4828,"223 EAST 78TH STREET New York, NY 10075",
4829,"259 WEST 85TH   STREET                    New York, NY 10024",
4830,"244 EAST 7TH STREET New York, NY 10009",
4831,"246 EAST 68TH   STREET                    New York, NY 10065",
4832,"301 EAST 63 STREET New York, NY 10065",
4833,"26 EAST 93RD STREET New York, NY 10128",
4834,"240 EAST HOUSTON STREET                   New York, NY 10002",
4835,"264 WEST 25TH STREET                      New York, NY 10001",
4836,"285 LAFAYETTE STREET                      New York, NY 10012",
4837,"215 EAST 80TH STREET New York, NY 10075",
4838,"222 EAST 80TH ST New York, NY 10075",
4839,"23 EAST 17TH   STREET                     New York, NY 10003",
4840,"279 EAST 4TH   STREET                     New York, NY 10009",
4841,"233 EAST 88TH STREET New York, NY 10128",
4842,"280 LENOX AVENUE New York, NY 10027",
4843,"304 EAST 82ND   STREET                    New York, NY 10028",
4844,"210 EAST 84  STREET New York, NY 10028",
4845,"305 2ND AVENUE                            New York, NY 10003",
4846,"216 WEST 108 STREET New York, NY 10025",
4847,"222 RIVERSIDE DRIVE                       New York, NY 10025",
4848,"220 EAST 65TH STREET                      New York, NY 10065",
4849,"301 EAST 75TH STREE New York, NY 10021",
4850,"260 WEST 132 STREET                       New York, NY 10027",
4851,"239 HENRY STREET                          New York, NY 10002",
4852,"233 WEST 99 STREET New York, NY 10025",
4853,"282 GRAND STREET                          New York, NY 10002",
4854,"259 BOWERY New York, NY 10002",
4855,"229 WEST 97TH   STREET New York, NY 10025",
4856,"28 EAST 12TH   STREET                     New York, NY 10003",
4857,"211 EAST 76TH   STREET                    New York, NY 10021",
4858,"25 5TH AVENUE                             New York, NY 10003",
4859,"223-25 EAST 3RD STREET New York, NY 10009",
4860,"23 EAST 81ST   STREET                     New York, NY 10028",
4861,"299 PEARL  STREET New York, NY 10038",
4862,"251 EAST 10TH STREET New York, NY 10009",
4863,"225 WEST 83RD ST                          New York, NY 10024",
4864,"252 7TH AVE New York, NY 10001",
4865,"252 WEST 102ND New York, NY 10025",
4866,"280 9TH AVENUE New York, NY 10001",
4867,"264 EAST 7TH STREET                       New York, NY 10009",
4868,"26 WEST 39TH   STREET                     New York, NY 10018",
4869,"215 EAST BROADWAY                         New York, NY 10002",
4870,"241 EAST 76TH STREET New York, NY 10075",
4871,"215 WEST 105TH STREET                     New York, NY 10025",
4872,"271 EAST 7TH   STREET                     New York, NY 10009",
4873,"2294 FREDRICK DOUGLASS BL                 New York, NY 10027",
4874,"279 CENTRAL PARK WEST                     New York, NY 10024",
4875,"29 WEST 82ND STREET                       New York, NY 10024",
4876,"283 EAST 4TH STREET New York, NY 10009",
4877,"243 MULBERRY STREET New York, NY 10012",
4878,"308 WEST 40TH STREET                      New York, NY 10018",
4879,"304 WEST 88TH STREET New York, NY 10024",
4880,"26 WEST 97 STREET                         New York, NY 10025",
4881,"2861 BROADWAY                             New York, NY 10025",
4882,"264 WATER ST                              New York, NY 10038",
4883,"225 WEST 83RD   STREET                    New York, NY 10024",
4884,"261 MULBERRY STREET                       New York, NY 10012",
4885,"2788 BROADWAY New York, NY 10025",
4886,"211-213 EAST 60TH   STREET                New York, NY 10065",
4887,"306 WEST 97TH STREET                      New York, NY 10025",
4888,"287 EAST HOUSTON STREET                   New York, NY 10002",
4889,"225 HENRY STREET New York, NY 10002",
4890,"300 EIGHTH AVENUE                         New York, NY 10001",
4891,"307 1 AVENUE New York, NY 10003",
4892,"308 WEST 30TH STREET New York, NY 10001",
4893,"225 EAST 73RD   STREET New York, NY 10021",
4894,"300 EAST 79TH STREET                      New York, NY 10075",
4895,"261-263 WEST 34TH   STREET                New York, NY 10001",
4896,"2407 FREDRICK DOUGLASS BL                 New York, NY 10027",
4897,"233 MOTT STREET                           New York, NY 10012",
4898,"255 EAST 74TH STRET                       New York, NY 10021",
4899,"232 EAST 84TH STREET                      New York, NY 10028",
4900,"29 WEST 89TH   STREET New York, NY 10024",
4901,"221-223 WEST 82ND STREET New York, NY 10024",
4902,"250 EAST 65TH STREET                      New York, NY 10065",
4903,"270 RIVERSIDE DRIVE New York, NY 10025",
4904,"223 ST NICHOLAS AVENUE                    New York, NY 10027",
4905,"219 EAST 7 STREET New York, NY 10009",
4906,"304 WEST 78TH STREET New York, NY 10024",
4907,"2451 FREDRICK DOUGLASS BL                 New York, NY 10027",
4908,"291 CHERRY STREET New York, NY 10002",
4909,"301 EAST 64TH New York, NY 10065",
4910,"23 EAST 64TH STREET                       New York, NY 10065",
4911,"241 ELDRIDGE STREET New York, NY 10002",
4912,"309 WEST 86TH STREET New York, NY 10024",
4913,"304 WEST 89TH   STREET New York, NY 10024",
4914,"2401 8 AVENUE                             New York, NY 10027",
4915,"300 EAST 79TH   STREET                    New York, NY 10075",
4916,"300 EAST 77                               New York, NY 10075",
4917,"232 EAST 74TH STREET New York, NY 10021",
4918,"215 EAST 80 STREET New York, NY 10075",
4919,"255 EAST HOUSTON STREET                   New York, NY 10002",
4920,"233 EAST 86TH STREET New York, NY 10028",
4921,"26-28 HORATIO STREET New York, NY 10012",
4922,"217 EAST 5TH STREET                       New York, NY 10003",
4923,"235 WEST 35TH STREET                      New York, NY 10001",
4924,"226 WEST 132 STREET                       New York, NY 10027",
4925,"213 WEST 28TH   STREET                    New York, NY 10001",
4926,"219 WEST 80TH STREET New York, NY 10024",
4927,"210 EAST 88TH   STREET New York, NY 10128",
4928,"249 WEST 29TH STREET New York, NY 10001",
4929,"211 WEST 88TH STREET                      New York, NY 10024",
4930,"215 EAST 61 STREET                        New York, NY 10065",
4931,"246 WEST 132ND STREET                     New York, NY 10027",
4932,"216 EAST 95TH   STREET                    New York, NY 10128",
4933,"305 2 AVENUE                              New York, NY 10003",
4934,"217 EAST 7TH   STREET                     New York, NY 10009",
4935,"222 EAST 17TH STREET New York, NY 10003",
4936,"301 E 75TH STREET New York, NY 10021",
4937,"274 WATER STREET New York, NY 10038",
4938,"231 EAST 14TH STREET New York, NY 10003",
4939,"272 WEST 107TH STREET                     New York, NY 10025",
4940,"307 WEST 126 STREET                       New York, NY 10027",
4941,"261 WEST 34TH   STREET                    New York, NY 10001",
4942,"255 WEST 92ND STREET                      New York, NY 10025",
4943,"307 WEST 82ND STREET New York, NY 10024",
4944,"221 EAST 62ND STREET                      New York, NY 10065",
4945,"219 W 81ST STREET                         New York, NY 10024",
4946,"271 EAST 7TH STREET                       New York, NY 10009",
4947,"309 EAST 4TH STREET New York, NY 10009",
4948,"2300 FREDRICK DOUGLASS BL                 New York, NY 10027",
4949,"216 EAST 75TH   STREET                    New York, NY 10021",
4950,"211 WEST 79TH STREET                      New York, NY 10024",
4951,"215 WEST 28TH   STREET New York, NY 10001",
4952,"212 EAST 95TH STREET                      New York, NY 10128",
4953,"211 ELIZABETH STREET                      New York, NY 10012",
4954,"210 WEST 77TH STREET New York, NY 10024",
4955,"252 7 AVENUE New York, NY 10001",
4956,"240 PARK AVE S                            New York, NY 10003",
4957,"300 EAST 95TH   STREET                    New York, NY 10128",
4958,"264 WATER STREET New York, NY 10038",
4959,"230 EAST 18TH STREET New York, NY 10003",
4960,"301 EAST 63RD STREET New York, NY 10065",
4961,"302 ELIZABETH STREET New York, NY 10012",
4962,"243 RIVERSIDE DRIVE New York, NY 10025",
4963,"212 EAST 93RD   STREET                    New York, NY 10128",
4964,"245 7 AVENUE                              New York, NY 10001",
4965,"29 EAST 64TH   STREET New York, NY 10065",
4966,"30 BOND STREET New York, NY 10012",
4967,"265 WEST 131ST STREET                     New York, NY 10027",
4968,"249 WEST 29TH   STREET                    New York, NY 10001",
4969,"213 WEST 28TH STREET New York, NY 10001",
4970,"223 EAST 62 STREET                        New York, NY 10065",
4971,"219 EAST 7TH STREET New York, NY 10009",
4972,"222 EAST 13TH   STREET                    New York, NY 10003",
4973,"275 WEST 96TH   STREET New York, NY 10025",
4974,"262 FIFTH AVENUE                          New York, NY 10001",
4975,"27 BLEECKER STREET New York, NY 10012",
4976,"232 EAST 88TH STREET                      New York, NY 10128",
4977,"215 WEST 88TH                             New York, NY 10024",
4978,"2257 ADAM C POWELL BLVD                   New York, NY 10027",
4979,"242 EAST 19TH STREET                      New York, NY 10003",
4980,"30 EAST 76TH STREET                       New York, NY 10021",
4981,"240 WEST 122 STREET                       New York, NY 10027",
4982,"310 EAST 70TH   STREET New York, NY 10021",
4983,"215 WEST 125 STREET                       New York, NY 10027",
4984,"30 EAST 95TH STREET New York, NY 10128",
4985,"231 EAST 9TH   STREET                     New York, NY 10003",
4986,"301 EAST 64 STREET New York, NY 10065",
4987,"302 EAST 88TH   STREET New York, NY 10128",
4988,"241 EAST 76 STREET New York, NY 10075",
4989,"2258 7TH AVENUE                           New York, NY 10027",
4990,"2461 BROADWAY                             New York, NY 10025",
4991,"257 WEST 34 STREET                        New York, NY 10001",
4992,"25 EAST 83RD STREET New York, NY 10028",
4993,"243 EAST 77TH   STREET New York, NY 10075",
4994,"309 WEST 86TH New York, NY 10024",
4995,"258 WEST 99TH   STREET New York, NY 10025",
4996,"249 ELDRIDGE STREET New York, NY 10002",
4997,"234 EAST 70TH   STREET                    New York, NY 10021",
4998,"2360 BROADWAY                             New York, NY 10024",
4999,"30 EAST 9TH STREET New York, NY 10003",
5000,"216-218 EAST 75TH STREET New York, NY 10021",
5001,"213-215 EAST 17TH STREET New York, NY 10003",
5002,"307 CHERRY STREET                         New York, NY 10002",
5003,"300 EAST 64TH STREET New York, NY 10065",
5004,"219 WEST 81ST   STREET                    New York, NY 10024",
5005,"223-225 EAST 3 STREET New York, NY 10009",
5006,"245 TENTH AVENUE New York, NY 10001",
5007,"301 WEST 108 STREET New York, NY 10025",
5008,"230 EAST 81ST   STREET                    New York, NY 10028",
5009,"215 WEST 98TH STREET New York, NY 10025",
5010,"219 WEST 80TH   STREET                    New York, NY 10024",
5011,"309-313 EAST HOUSTON STREET New York, NY 10002",
5012,"304 WEST 88 STREET New York, NY 10024",
5013,"225 EAST 86TH   STREET                    New York, NY 10028",
5014,"2254 7TH AVENUE                           New York, NY 10027",
5015,"309 WEST 82ND STREET New York, NY 10024",
5016,"300 EAST 90TH   STREET                    New York, NY 10128",
5017,"225 EAST 6TH STREET                       New York, NY 10003",
5018,"26 WEST 97TH STREET                       New York, NY 10025",
5019,"24 PRINCE STREET                          New York, NY 10012",
5020,"304 WEST 89TH STREET New York, NY 10024",
5021,"28 EAST 70TH   STREET                     New York, NY 10021",
5022,"300 EAST 85 STREET New York, NY 10028",
5023,"212 EAST 70TH STREET                      New York, NY 10021",
5024,"308 EAST 72 STREET                        New York, NY 10021",
5025,"246 ELDRIDGE STREET                       New York, NY 10002",
5026,"224 EAST 14TH STREET                      New York, NY 10003",
5027,"235 9 AVENUE New York, NY 10001",
5028,"25 EAST END AVENUE New York, NY 10028",
5029,"264 WATER STREET                          New York, NY 10038",
5030,"219 EAST 72 STREET New York, NY 10021",
5031,"256 WEST 123 STREET                       New York, NY 10027",
5032,"215 EAST 73RD   STREET New York, NY 10021",
5033,"255 WEST 108 STREET New York, NY 10025",
5034,"254 WEST 132ND STREET                     New York, NY 10027",
5035,"304 EAST 65TH   STREET New York, NY 10065",
5036,"240 PARK AVENUE SOUTH New York, NY 10003",
5037,"302 WEST 79TH STREET New York, NY 10024",
5038,"300 RIVERSIDE DRIVE New York, NY 10025",
5039,"310 E. 70TH ST New York, NY 10021",
5040,"236 WEST 122 STREET                       New York, NY 10027",
5041,"241 ELDRIDGE STREET                       New York, NY 10002",
5042,"245 WEST 107TH ST. New York, NY 10025",
5043,"212 EAST 95TH   STREET                    New York, NY 10128",
5044,"272 EAST 10TH   STREET New York, NY 10009",
5045,"23 EAST 10 STREET New York, NY 10003",
5046,"303 MERCER STREET New York, NY 10003",
5047,"2178 BROADWAY                             New York, NY 10024",
5048,"285 EAST 3RD   STREET                     New York, NY 10009",
5049,"30 EAST 72ND   STREET New York, NY 10021",
5050,"268 WEST 77 STREET New York, NY 10024",
5051,"232 EAST 6TH STREET New York, NY 10003",
5052,"250 WEST 103RD STREET New York, NY 10025",
5053,"220 EAST 67TH STREET New York, NY 10065",
5054,"250 W 88TH STREET                         New York, NY 10024",
5055,"2232-2240 7TH AVENUE                      New York, NY 10027",
5056,"230 EAST 71ST   STREET New York, NY 10021",
5057,"283 EAST 4TH   STREET New York, NY 10009",
5058,"224 EAST 7TH STREET New York, NY 10009",
5059,"26 EAST 63 STREET                         New York, NY 10065",
5060,"300 EAST 93RD STREET                      New York, NY 10128",
5061,"242 WEST 30TH   STREET                    New York, NY 10001",
5062,"23 WEST 83RD STREET New York, NY 10024",
5063,"264 5 AVENUE                              New York, NY 10001",
5064,"308 WEST 103 STREET New York, NY 10025",
5065,"214 EAST 85TH STREET New York, NY 10028",
5066,"308 WEST 103TH STREET New York, NY 10025",
5067,"260 EAST 72ND STREET                      New York, NY 10021",
5068,"242 WEST 132 STREET                       New York, NY 10027",
5069,"3 EAST 95TH   STREET New York, NY 10128",
5070,"300 E 62ND STREET                         New York, NY 10065",
5071,"245 EAST 93RD New York, NY 10128",
5072,"300 EAST 23RD STREET New York, NY 10002",
5073,"30 EAST 76 ST New York, NY 10021",
5074,"220 EAST 87TH STREET New York, NY 10128",
5075,"251 WEST 89TH   STREET                    New York, NY 10024",
5076,"239 CENTRAL PARK WEST New York, NY 10024",
5077,"309 WEST 121 STREET                       New York, NY 10027",
5078,"275 SOUTH STREET New York, NY 10002",
5079,"304 EAST 65TH   STREET                    New York, NY 10065",
5080,"236 EAST 19TH STREET                      New York, NY 10003",
5081,"255 WEST 84TH STREET New York, NY 10024",
5082,"2463 BROADWAY                             New York, NY 10025",
5083,"300 EAST 71 STREET New York, NY 10021",
5084,"213 W80TH STREET New York, NY 10024",
5085,"302 E 19 STREET                           New York, NY 10003",
5086,"26 GRAMERCY PARK SOUTH New York, NY 10003",
5087,"26 EAST 63RD STREET                       New York, NY 10065",
5088,"250 WEST 94 STREET New York, NY 10025",
5089,"300 EAST 62 STREET New York, NY 10065",
5090,"2280 FREDERICK DOUGLAS BO                 New York, NY 10027",
5091,"3 EAST 77TH STREET New York, NY 10075",
5092,"235 WEST 116 STREET                       New York, NY 10027",
5093,"3 EAST 94 STREET                          New York, NY 10128",
5094,"215 WEST 105 STREET New York, NY 10025",
5095,"233 WEST 26 New York, NY 10001",
5096,"255 WEST 95TH   STREET New York, NY 10025",
5097,"263 WEST 38TH   STREET                    New York, NY 10018",
5098,"222 EAST 82ND   STREET New York, NY 10028",
5099,"211 EAST 61ST   STREET                    New York, NY 10065",
5100,"298 MULBERRY STREET                       New York, NY 10012",
5101,"213 WEST 28TH STREET                      New York, NY 10001",
5102,"308 WEST 106TH STREET New York, NY 10025",
5103,"211 EAST 13TH STREET                      New York, NY 10003",
5104,"245 SEVENTH AVENUE New York, NY 10001",
5105,"3 EAST 77TH ST New York, NY 10075",
5106,"240 EAST 76TH   STREET New York, NY 10021",
5107,"246 TENTH AVE                             New York, NY 10001",
5108,"267 W 89TH New York, NY 10024",
5109,"307 WEST 37TH   STREET                    New York, NY 10018",
5110,"225 WEST 83RD STREET New York, NY 10024",
5111,"225 EAST 79 STREET New York, NY 10075",
5112,"305 WEST 86TH   STREET New York, NY 10024",
5113,"215 WEST 90TH   STREET                    New York, NY 10024",
5114,"215 WEST 95TH   STREET New York, NY 10025",
5115,"2373 BROADWAY New York, NY 10024",
5116,"23 CATHERINE STREET                       New York, NY 10038",
5117,"250 SOUTH STREET                          New York, NY 10002",
5118,"26 WEST 127 STREET New York, NY 10027",
5119,"226 EAST 95TH STREET New York, NY 10128",
5120,"24 WEST 30TH   STREET                     New York, NY 10001",
5121,"236 EAST 81ST STREET                      New York, NY 10028",
5122,"223 WEST 28TH   STREET New York, NY 10001",
5123,"2262 8 AVENUE                             New York, NY 10027",
5124,"2166 BROADWAY New York, NY 10024",
5125,"225 EAST 81ST   STREET                    New York, NY 10028",
5126,"302 EAST 19TH   STREET New York, NY 10003",
5127,"24 SECOND AVENUE                          New York, NY 10003",
5128,"305 EAST 85TH   STREET New York, NY 10028",
5129,"232 EAST 82ND STREET New York, NY 10028",
5130,"252 WEST 85TH   STREET New York, NY 10024",
5131,"2280 FREDERICK DOUGLAS BO New York, NY 10027",
5132,"29 EAST 9TH STREET New York, NY 10003",
5133,"31 EAST 79TH STREET New York, NY 10075",
5134,"306 WEST 100TH STREET New York, NY 10025",
5135,"23 EAST 74TH STREET                       New York, NY 10021",
5136,"212 BROADWAY                              New York, NY 10038",
5137,"24 WEST 129 STREET                        New York, NY 10027",
5138,"239 ELIZABETH STREET                      New York, NY 10012",
5139,"30 EAST 95TH   STREET New York, NY 10128",
5140,"250 E 65 STREET                           New York, NY 10065",
5141,"305 SECOND AVENUE                         New York, NY 10003",
5142,"301 E 79TH STREET                         New York, NY 10075",
5143,"215 CHRYSTIE STREET New York, NY 10002",
5144,"303-305 EAST 93RD   STREET                New York, NY 10128",
5145,"247 WEST 122ND STREET                     New York, NY 10027",
5146,"215 PARK ROW New York, NY 10038",
5147,"235 EAST 73 STREET New York, NY 10021",
5148,"255 WEST 85 STREET                        New York, NY 10024",
5149,"216 BOWERY                                New York, NY 10012",
5150,"255 WEST 92ND   STREET                    New York, NY 10025",
5151,"219 WEST 81 STREET                        New York, NY 10024",
5152,"265 WEST 122 STREET                       New York, NY 10027",
5153,"249 EAST 7TH STREET New York, NY 10009",
5154,"218 EAST 82ND STREET New York, NY 10028",
5155,"225 W 83                                  New York, NY 10024",
5156,"215 W 92 ST New York, NY 10025",
5157,"215 EAST 80TH   STREET New York, NY 10075",
5158,"281 GRAND STREET                          New York, NY 10002",
5159,"211 EAST BROADWAY                         New York, NY 10002",
5160,"28 WEST 127 STREET                        New York, NY 10027",
5161,"220 AVENUE A                              New York, NY 10009",
5162,"283 BROOME STREET New York, NY 10002",
5163,"271 CENTRAL PARK WEST New York, NY 10024",
5164,"305 WEST 39TH   STREET New York, NY 10018",
5165,"221 EAST 78TH   STREET New York, NY 10075",
