,Full Address,LAT_LONG
7029,"950 MADISON AVENUE New York, NY 10021",
7030,"60 EAST 9TH STREET New York, NY 10003",
7031,"558 7TH AVENUE New York, NY 10018",
7032,"120 EAST 79TH STRET New York, NY 10075",
7033,"504 EAST 63RD   STREET                    New York, NY 10065",
7034,"77 BLEECKER STRET New York, NY 10012",
7035,"537 WEST 26TH   STREET New York, NY 10001",
7036,"6 WEST 32ND STREET New York, NY 10001",
7037,"165 PARK ROW New York, NY 10038",
7038,"182 WEST 82ND STREET                      New York, NY 10024",
7039,"67 AVENUE C                               New York, NY 10009",
7040,"961 COLUMBUS AVENUE                       New York, NY 10025",
7041,"501 WEST 122ND ST New York, NY 10027",
7042,"52 RIVERSIDE DRIVE New York, NY 10024",
7043,"81 EAST 3RD   STREET                      New York, NY 10003",
7044,"520 EAST 81ST STREET                      New York, NY 10028",
7045,"54 EAST 3RD   STREET                      New York, NY 10003",
7046,"138 WEST 87TH   STREET New York, NY 10024",
7047,"115 ALLEN STREET                          New York, NY 10002",
7048,"133 ESSEX STREET                          New York, NY 10002",
7049,"535 EAST 78TH   STREET                    New York, NY 10075",
7050,"539 WEST 34TH   STREET                    New York, NY 10001",
7051,"8 EAST 12TH New York, NY 10003",
7052,"124 WEST 93RD   STREET                    New York, NY 10025",
7053,"525 WEST 122 STREET                       New York, NY 10027",
7054,"515 EAST 72ND STREET                      New York, NY 10021",
7055,"513-519 BROADWAY New York, NY 10012",
7056,"1462 SECOND AVENUE                        New York, NY 10075",
7057,"70 LASALLE STREET New York, NY 10027",
7058,"167 EAST 73RD   STREET New York, NY 10021",
7059,"141 WOOSTER STREET New York, NY 10012",
7060,"14 WEST 4TH   STREET New York, NY 10012",
7061,"503 WEST 111 STREET New York, NY 10025",
7062,"54 WEST 87TH   STREET                     New York, NY 10024",
7063,"6 EAST 1ST   STREET                       New York, NY 10003",
7064,"577 GRAND STREET New York, NY 10002",
7065,"107-113 WEST 89TH   STREET New York, NY 10024",
7066,"115 EAST 9TH STREET New York, NY 10003",
7067,"139 EAST 63RD   STREET New York, NY 10065",
7068,"15 JOHN STREET                            New York, NY 10038",
7069,"491 MANHATTAN AVENUE                      New York, NY 10027",
7070,"511 EAST 84TH STREET New York, NY 10028",
7071,"923 5 AVENUE                              New York, NY 10021",
7072,"537 EAST 6TH   STREET New York, NY 10009",
7073,"125 GREENE STREET New York, NY 10012",
7074,"1444 3 AVENUE                             New York, NY 10028",
7075,"114 WEST 127 STREET New York, NY 10027",
7076,"48 EAST 81ST   STREET                     New York, NY 10028",
7077,"715 PARK AVENUE                           New York, NY 10021",
7078,"136 WEST HOUSTON STREET                   New York, NY 10012",
7079,"109 MAC DOUGAL STREET                     New York, NY 10012",
7080,"7 E 3RD                                   New York, NY 10003",
7081,"118 MERCER STREET New York, NY 10012",
7082,"58 WEST 106 STREET                        New York, NY 10025",
7083,"101 MAC DOUGAL STREET                     New York, NY 10012",
7084,"166 EAST 83RD   STREET                    New York, NY 10028",
7085,"55 1 AVENUE New York, NY 10003",
7086,"17 WEST 94TH STREET New York, NY 10025",
7087,"1437 3 AVENUE                             New York, NY 10028",
7088,"110 EAST 87TH   STREET New York, NY 10128",
7089,"93 MACDOUGAL STREET New York, NY 10012",
7090,"500A GRAND STREET New York, NY 10002",
7091,"860 WEST END AVENUE                       New York, NY 10025",
7092,"105 WEST 78TH   STREET                    New York, NY 10024",
7093,"953 COLUMBUS AVENUE                       New York, NY 10025",
7094,"13 EAST 16TH STREET                       New York, NY 10003",
7095,"165 EAST 62ND STREET                      New York, NY 10065",
7096,"150 WEST 85TH   STREET                    New York, NY 10024",
7097,"150 EAST 85TH STREET New York, NY 10028",
7098,"142 HENRY STREET New York, NY 10002",
7099,"170 EAST 78TH   STREET New York, NY 10075",
7100,"520 EAST 90TH   STREET New York, NY 10128",
7101,"607 WEST END AVENUE New York, NY 10024",
7102,"156 2 AVENUE                              New York, NY 10003",
7103,"50 WEST 90 STREET                         New York, NY 10024",
7104,"117 WEST 82ND STREET                      New York, NY 10024",
7105,"128 WEST 26TH STREET New York, NY 10001",
7106,"136 WEST 130TH STREET                     New York, NY 10027",
7107,"106 SPRING ST New York, NY 10012",
7108,"7 EAST 20TH   STREET                      New York, NY 10003",
7109,"N/A 9 AVENUE                              New York, NY 10001",
7110,"119 EAST 10TH STREET New York, NY 10003",
7111,"151 EAST 20 STREET                        New York, NY 10003",
7112,"181 EAST 93RD New York, NY 10128",
7113,"159 MERCER STREET                         New York, NY 10012",
7114,"88 UNIVERSITY PLACE                       New York, NY 10003",
7115,"529 EAST 12TH STREET New York, NY 10009",
7116,"108 WEST 120TH STREET New York, NY 10027",
7117,"110 WEST 86TH STREET New York, NY 10024",
7118,"119 WEST 130 STREET                       New York, NY 10027",
7119,"110 FORSYTH STREET New York, NY 10002",
7120,"5 EAST 17TH   STREET                      New York, NY 10003",
7121,"530-540 EAST 73RD STREET                  New York, NY 10021",
7122,"169 EAST 69TH STREET New York, NY 10021",
7123,"123 NASSAU STREET New York, NY 10038",
7124,"175 WEST 92ND STREET New York, NY 10025",
7125,"121 EAST 88TH   STREET New York, NY 10128",
7126,"166 SUFFOLK STREET                        New York, NY 10002",
7127,"149 EAST 73RD STREET New York, NY 10021",
7128,"505 EAST 79 ST New York, NY 10075",
7129,"54 EAST 64TH STREET                       New York, NY 10065",
7130,"105 EAST 16TH   STREET                    New York, NY 10003",
7131,"16 EAST 94TH STREET                       New York, NY 10128",
7132,"12 EAST 77TH STREET                       New York, NY 10075",
7133,"13 EAST 75TH   STREET                     New York, NY 10021",
7134,"150 EAST 74TH STREET                      New York, NY 10021",
7135,"51 ST MARKS PLACE New York, NY 10003",
7136,"75 EAST END AVENUE New York, NY 10028",
7137,"506 MANHATTAN AVENUE                      New York, NY 10027",
7138,"123 PRINCE STREET New York, NY 10012",
7139,"144 E 84TH STREET New York, NY 10028",
7140,"180 EAST 79TH   STREET New York, NY 10075",
7141,"55 EAST 93 STREET                         New York, NY 10128",
7142,"170 DELANCEY STREET                       New York, NY 10002",
7143,"165 EAST 80TH STREET                      New York, NY 10075",
7144,"501 WEST 123 ST New York, NY 10027",
7145,"59 4 AVENUE New York, NY 10003",
7146,"55 WEST 84TH STREET New York, NY 10024",
7147,"158-164 WEST 27TH   STREET                New York, NY 10001",
7148,"640 PARK AVENUE New York, NY 10065",
7149,"817 BROADWAY                              New York, NY 10003",
7150,"539 EAST 87 ST                            New York, NY 10128",
7151,"125 EAST 88TH   STREET                    New York, NY 10128",
7152,"160 WEST 85 STREET New York, NY 10024",
7153,"8 CONVENT AVENUE                          New York, NY 10027",
7154,"64 WEST 85TH STREET                       New York, NY 10024",
7155,"107 WEST 89TH   STREET                    New York, NY 10024",
7156,"146 EAST 89TH STREET                      New York, NY 10128",
7157,"130 WEST 30TH ST                          New York, NY 10001",
7158,"993 SIXTH AVENUE                          New York, NY 10018",
7159,"60 EAST 9TH New York, NY 10003",
7160,"N/A CATHEDRAL PARKWAY New York, NY 10025",
7161,"47 WEST 95TH STREET                       New York, NY 10025",
7162,"154 WEST 120 STREET                       New York, NY 10027",
7163,"64 WEST 89TH STREET New York, NY 10024",
7164,"48 BOND STREET New York, NY 10012",
7165,"13-15 WEST 27TH   STREET                  New York, NY 10001",
7166,"56 WEST 125 STREET New York, NY 10027",
7167,"65 EAST 76TH STREET                       New York, NY 10021",
7168,"93 GREENE STREET New York, NY 10012",
7169,"146 WOOSTER STREET                        New York, NY 10012",
7170,"70 HESTER STREET                          New York, NY 10002",
7171,"542 BROADWAY                              New York, NY 10012",
7172,"525 EAST 82 STREET New York, NY 10028",
7173,"90 EAST END AVENUE                        New York, NY 10028",
7174,"100 WEST 93                               New York, NY 10025",
7175,"636 EAST 14TH STREET New York, NY 10009",
7176,"125 EAST 72ND STREET New York, NY 10021",
7177,"634 EAST 14TH STREET New York, NY 10009",
7178,"118 WOOSTER STREET                        New York, NY 10012",
7179,"134 W. 78TH STREET New York, NY 10024",
7180,"178 EAST 80TH STREET New York, NY 10075",
7181,"93 CROSBY STREET                          New York, NY 10012",
7182,"510 EAST 84TH STREET New York, NY 10028",
7183,"15 EAST 69TH   STREET                     New York, NY 10021",
7184,"14 EAST 63RD   STREET                     New York, NY 10065",
7185,"133 SECOND AVENUE New York, NY 10003",
7186,"880 BROADWAY New York, NY 10003",
7187,"92 EAST BROADWAY                          New York, NY 10002",
7188,"529 EAST 87TH STREET                      New York, NY 10128",
7189,"1120 FIFTH AVENUE New York, NY 10128",
7190,"50 WEST 91ST   STREET                     New York, NY 10024",
7191,"141 EAST THIRD STREET New York, NY 10009",
7192,"47 EAST 91ST   STREET                     New York, NY 10128",
7193,"825 BROADWAY New York, NY 10003",
7194,"102 CONVENT AVENUE                        New York, NY 10027",
7195,"153 WEST 106TH STREET New York, NY 10025",
7196,"6 CONVENT AVENUE                          New York, NY 10027",
7197,"12 EAST 13TH   STREET New York, NY 10003",
7198,"952 COLUMBUS AVENUE New York, NY 10025",
7199,"1177 BROADWAY New York, NY 10001",
7200,"167 WEST 107 STREET New York, NY 10025",
7201,"61 TIEMANN PLACE New York, NY 10027",
7202,"61 EAST 7TH   STREET New York, NY 10003",
7203,"154 EAST 66TH STREET                      New York, NY 10065",
7204,"51 WEST 106TH STREET New York, NY 10025",
7205,"129 WEST 80TH STREET New York, NY 10024",
7206,"112 EAST 11TH   STREET                    New York, NY 10003",
7207,"102 WEST 85TH New York, NY 10024",
7208,"125 EAST 84TH STREET New York, NY 10028",
7209,"162 EAST 80TH STREET New York, NY 10075",
7210,"524 EAST 79TH   STREET New York, NY 10075",
7211,"130 EAST 75TH STREET New York, NY 10021",
7212,"172 WEST 79TH   STREET New York, NY 10024",
7213,"127 WEST 82ND   STREET New York, NY 10024",
7214,"733 PARK AVENUE New York, NY 10021",
7215,"630 WEST END AVENUE New York, NY 10024",
7216,"130 EAST 64TH STREET                      New York, NY 10065",
7217,"165 EAST 61ST   STREET                    New York, NY 10065",
7218,"118 WEST 80 New York, NY 10024",
7219,"1481 YORK AVENUE                          New York, NY 10075",
7220,"1206 1 AVENUE New York, NY 10065",
7221,"993 PARK AVE New York, NY 10028",
7222,"609 COLUMBUS AVENUE New York, NY 10024",
7223,"69 WEST 106 ST New York, NY 10025",
7224,"146 WEST 120TH STREET                     New York, NY 10027",
7225,"500 WEST END AVE                          New York, NY 10024",
7226,"535 CATHEDRAL PARKWAY                     New York, NY 10025",
7227,"140 WEST 130TH STREET                     New York, NY 10027",
7228,"516 EAST 78TH STREET New York, NY 10075",
7229,"79 EAST 2ND STREET                        New York, NY 10003",
7230,"64 MACDOUGAL ST. New York, NY 10012",
7231,"149 AVENUE C New York, NY 10009",
7232,"141 EAST 63RD   STREET New York, NY 10065",
7233,"71 EAST 77TH STREET New York, NY 10075",
7234,"54-62 FULTON STREET                       New York, NY 10038",
7235,"500 E 83RD STREET New York, NY 10028",
7236,"541 WEST 133RD STREET New York, NY 10027",
7237,"534 EAST 11TH STREET New York, NY 10009",
7238,"185 MOTT STREET                           New York, NY 10012",
7239,"169 WEST 126TH STREET                     New York, NY 10027",
7240,"70 WEST 36TH STREET                       New York, NY 10018",
7241,"129 EAST 69 STREET New York, NY 10021",
7242,"115-123 W 29TH                            New York, NY 10001",
7243,"87 ST MARKS PLACE New York, NY 10009",
7244,"63 UNIVERSITY PLACE New York, NY 10003",
7245,"150 WEST 79TH STREET New York, NY 10024",
7246,"555 EAST 78TH   STREET New York, NY 10075",
7247,"94 ST MARKS PLACE                         New York, NY 10009",
7248,"500 EAST 81ST STREET New York, NY 10028",
7249,"89 AVENUE A                               New York, NY 10009",
7250,"1050 FIFTH AVENUE                         New York, NY 10028",
7251,"772 BROADWAY New York, NY 10003",
7252,"129 WEST 89TH STREET New York, NY 10024",
7253,"138 WEST 87TH STREET New York, NY 10024",
7254,"78 RIDGE STREET New York, NY 10002",
7255,"155 EAST 93RD ST New York, NY 10128",
7256,"111 FULTON STREET New York, NY 10038",
7257,"1039 MADISON AVE New York, NY 10075",
7258,"111/2 EAST 76TH   STREET                  New York, NY 10021",
7259,"75 FIRST AVENUE                           New York, NY 10003",
7260,"155 WEST 93RD STREET                      New York, NY 10025",
7261,"782 WEST END AVENUE New York, NY 10025",
7262,"502 NINTH AVENUE                          New York, NY 10018",
7263,"491 BROADWAY New York, NY 10012",
7264,"125 EAST 4TH STREET New York, NY 10003",
7265,"154 EAST 7TH STREET                       New York, NY 10009",
7266,"507 EAST 80TH   STREET                    New York, NY 10075",
7267,"176 WEST 86                               New York, NY 10024",
7268,"55 EAST END AVENUE New York, NY 10028",
7269,"526 EAST 5TH STREET                       New York, NY 10009",
7270,"176 EAST 77TH STREET New York, NY 10075",
7271,"182 WEST 82ND STREET New York, NY 10024",
7272,"79 AVENUE D                               New York, NY 10009",
7273,"110 WEST 86TH   STREET                    New York, NY 10024",
7274,"165 WEST 95TH   STREET                    New York, NY 10025",
7275,"102 THIRD AVENUE                          New York, NY 10003",
7276,"928 COLUMBUS AVENUE                       New York, NY 10025",
7277,"51 EAST 90TH STREET New York, NY 10128",
7278,"140 SULLIVAN New York, NY 10012",
7279,"128 FIRST AVENUE New York, NY 10009",
7280,"5 EAST 3RD   STREET                       New York, NY 10003",
7281,"17 OLIVER STREET                          New York, NY 10038",
7282,"131 WEST 87TH   STREET                    New York, NY 10024",
7283,"520 EAST 81ST   STREET                    New York, NY 10028",
7284,"507 WEST 111 New York, NY 10025",
7285,"698-700 MADISON AVENUE New York, NY 10065",
7286,"144 WEST 37TH STREET                      New York, NY 10018",
7287,"153 LUDLOW STREET New York, NY 10002",
7288,"185 PARK ROW New York, NY 10038",
7289,"118 RIDGE STREET                          New York, NY 10002",
7290,"58 WEST 105TH STREET New York, NY 10025",
7291,"60 WEST 83RD STREET                       New York, NY 10024",
7292,"17 EAST 9TH   STREET New York, NY 10003",
7293,"504 W. 110TH STREET New York, NY 10025",
7294,"1285 1 AVENUE New York, NY 10021",
7295,"18 EAST 81ST STREET New York, NY 10028",
7296,"111 THIRD AVENUE New York, NY 10003",
7297,"90 FULTON STREET                          New York, NY 10038",
7298,"1538 SECOND AVENUE                        New York, NY 10028",
7299,"845 WEST END AVENUE New York, NY 10025",
7300,"88 MORNINGSIDE AVENUE New York, NY 10027",
7301,"139 SPRING STREET                         New York, NY 10012",
7302,"955 FIFTH AVENUE New York, NY 10075",
7303,"140 WEST 121 STREET                       New York, NY 10027",
7304,"111 3 AVENUE New York, NY 10003",
7305,"900 FIFTH AVENUE New York, NY 10021",
7306,"152 EAST 63RD STREET                      New York, NY 10065",
7307,"973 COLUMBUS AVENUE                       New York, NY 10025",
7308,"119 FULTON STREET                         New York, NY 10038",
7309,"11 MONROE STREET                          New York, NY 10002",
7310,"103 W 131 ST                              New York, NY 10027",
7311,"13 EAST 16TH STREET New York, NY 10003",
7312,"69 ST MARKS PLACE                         New York, NY 10003",
7313,"139 ESSEX STREET                          New York, NY 10002",
7314,"510 EAST 80TH STREET                      New York, NY 10075",
7315,"61 PITT STREET                            New York, NY 10002",
7316,"145 WEST 126 STREET                       New York, NY 10027",
7317,"629 EAST 5TH STREET                       New York, NY 10009",
7318,"125 GREENE STREET                         New York, NY 10012",
7319,"504 GRAND ST New York, NY 10002",
7320,"160 WEST 121 STREET                       New York, NY 10027",
7321,"599 WEST END AVENUE New York, NY 10024",
7322,"5 EAST 75TH STREET New York, NY 10021",
7323,"18 EAST 78TH STREET New York, NY 10075",
7324,"57 THOMPSON STREET New York, NY 10012",
7325,"184 EAST 75TH STREET                      New York, NY 10021",
7326,"50 WEST 127 STREET                        New York, NY 10027",
7327,"77 BLEECKER STREET                        New York, NY 10012",
7328,"12 EAST 87TH STREET New York, NY 10128",
7329,"167 EAST 82ND STREET                      New York, NY 10028",
7330,"165 WEST 126TH STREET                     New York, NY 10027",
7331,"14 MINETTA STREET                         New York, NY 10012",
7332,"64 WEST 107 STREET New York, NY 10025",
7333,"531 E 83RD STREET New York, NY 10028",
7334,"1733 2 AVENUE New York, NY 10128",
7335,"102 WEST 85TH   STREET New York, NY 10024",
7336,"510 EAST 84 STREET New York, NY 10028",
7337,"889 BROADWAY New York, NY 10003",
7338,"550H GRAND STREET New York, NY 10002",
7339,"508 BROADWAY                              New York, NY 10012",
7340,"511 EAST 11TH   STREET                    New York, NY 10009",
7341,"142 HENRY STREET                          New York, NY 10002",
7342,"127 W. 82 ST.                             New York, NY 10024",
7343,"18 WEST 33RD STREET New York, NY 10001",
7344,"150 HENRY STREET                          New York, NY 10002",
7345,"114 WEST 127 STREET                       New York, NY 10027",
7346,"553-559 WEST END AVENUE                   New York, NY 10024",
7347,"131 WEST 85TH   STREET New York, NY 10024",
7348,"509 WEST 28TH   STREET New York, NY 10001",
7349,"930 FIFTH AVENUE New York, NY 10021",
7350,"123 THIRD AVENUE                          New York, NY 10003",
7351,"58 WEST 125 STREET New York, NY 10027",
7352,"14 EAST 95TH   STREET                     New York, NY 10128",
7353,"12 EAST 88TH   STREET New York, NY 10128",
7354,"99 BATTERY PLACE                          New York, NY 10280",
7355,"99 EAST 3RD   STREET                      New York, NY 10003",
7356,"80 JOHN ST                                New York, NY 10038",
7357,"11 EAST 73RD STREET New York, NY 10021",
7358,"154 WEST 132 STREET                       New York, NY 10027",
7359,"128 RIVINGTON STREET New York, NY 10002",
7360,"513 WEST 36TH   STREET                    New York, NY 10018",
7361,"540 WEST 28TH   STREET                    New York, NY 10001",
7362,"170-172 BLEECKER STREET New York, NY 10012",
7363,"626 EAST 9TH ST New York, NY 10009",
7364,"121 EAST 10 STREET New York, NY 10003",
7365,"830 BROADWAY New York, NY 10003",
7366,"753 EAST 5TH   STREET                     New York, NY 10009",
7367,"151 EAST 78TH STREET New York, NY 10075",
7368,"520 EAST 90TH STREET New York, NY 10128",
7369,"151 WEST 28TH STREET New York, NY 10001",
7370,"14 MAIDEN LANE New York, NY 10038",
7371,"110 EAST 64TH   STREET New York, NY 10065",
7372,"130 1 AVENUE                              New York, NY 10009",
7373,"82 2 AVENUE                               New York, NY 10003",
7374,"99 BATTERY PLACE New York, NY 10280",
7375,"60 EAST 9TH   STREET New York, NY 10003",
7376,"617 WEST END AVENUE New York, NY 10024",
7377,"186 WEST 80TH   STREET New York, NY 10024",
7378,"70 EAST 96 STREET New York, NY 10128",
7379,"123 WEST 131 STREET                       New York, NY 10027",
7380,"109 NORFOLK STREET New York, NY 10002",
7381,"570 GRAND ST New York, NY 10002",
7382,"108 EAST 82ND   STREET New York, NY 10028",
7383,"120 E 83RD ST New York, NY 10028",
7384,"531 EAST 84 STREET New York, NY 10028",
7385,"508 E. 78TH STREET New York, NY 10075",
7386,"151 BOWERY                                New York, NY 10002",
7387,"60 HENRY  STREET                          New York, NY 10002",
7388,"122 SECOND AVENUE                         New York, NY 10003",
7389,"134 EAST 16TH ST New York, NY 10003",
7390,"475 FDR DR New York, NY 10002",
7391,"53 WEST 36TH   STREET                     New York, NY 10018",
7392,"510 W 110 ST                              New York, NY 10025",
7393,"50 ORCHARD STREET                         New York, NY 10002",
7394,"113 STANTON STREET                        New York, NY 10002",
7395,"9 ELDRIDGE STREET                         New York, NY 10002",
7396,"535 EAST 78TH   STREET New York, NY 10075",
7397,"516 E. 78TH ST New York, NY 10075",
7398,"130 WEST 82ND   STREET                    New York, NY 10024",
7399,"115-123 WEST 29TH                         New York, NY 10001",
7400,"171 EAST 70TH STREET                      New York, NY 10021",
7401,"610 WEST 110TH ST New York, NY 10025",
7402,"521 EAST 81ST STREET New York, NY 10028",
7403,"1080 FIFTH AVENUE New York, NY 10128",
7404,"155 EAST 73RD STREET New York, NY 10021",
7405,"1205 1 AVENUE                             New York, NY 10065",
7406,"652 BROADWAY New York, NY 10012",
7407,"100 WEST 93RD STREET                      New York, NY 10025",
7408,"170 EAST 88TH STREET New York, NY 10128",
7409,"11 EAST 75TH   STREET New York, NY 10021",
7410,"518 WEST 29TH   STREET New York, NY 10001",
7411,"160 WEST 95TH New York, NY 10025",
7412,"780 WEST END AVENUE                       New York, NY 10025",
7413,"108 3 AVENUE                              New York, NY 10003",
7414,"156 BLEECKER STREET New York, NY 10012",
7415,"524 EAST 85 STREET                        New York, NY 10028",
7416,"133 JOHN STREET New York, NY 10038",
7417,"65 SPRING STREET                          New York, NY 10012",
7418,"520 LAGUARDIA PLACE New York, NY 10012",
7419,"130 EAST 18TH STREET New York, NY 10003",
7420,"506 EAST 87TH   STREET                    New York, NY 10128",
7421,"509 EAST 83RD STREET New York, NY 10028",
7422,"149 SULLIVAN New York, NY 10012",
7423,"16 EAST 8TH   STREET                      New York, NY 10003",
7424,"174-176 1 AVENUE                          New York, NY 10009",
7425,"1595 2 AVENUE                             New York, NY 10028",
7426,"55 3 AVENUE                               New York, NY 10003",
7427,"509 EAST 13TH   STREET                    New York, NY 10009",
7428,"493 MANHATTAN AVENUE                      New York, NY 10027",
7429,"1619 THIRD AVENUE New York, NY 10128",
7430,"100 WEST HOUSTON STREET New York, NY 10012",
7431,"499 BROADWAY                              New York, NY 10012",
7432,"490 WEST END AVENUE New York, NY 10024",
7433,"181 EAST 90TH ST                          New York, NY 10128",
7434,"54 THOMPSON STREET                        New York, NY 10012",
7435,"915 WEST END AVENUE                       New York, NY 10025",
7436,"521 PARK AVENUE New York, NY 10065",
7437,"99 EAST 4TH STREET New York, NY 10003",
7438,"528 WEST 111TH STREET New York, NY 10025",
7439,"112 AVENUE C                              New York, NY 10009",
7440,"111 EAST 75TH   STREET New York, NY 10021",
7441,"121 GREENE STREET                         New York, NY 10012",
7442,"57 SPRING STREET                          New York, NY 10012",
7443,"14 2 AVENUE                               New York, NY 10003",
7444,"130 GREENE STREET                         New York, NY 10012",
7445,"12 WEST 83RD STREET                       New York, NY 10024",
7446,"74 WEST 127TH STREET                      New York, NY 10027",
7447,"1041 MADISON AVENUE                       New York, NY 10075",
7448,"1435 LEXINGTON AVENUE New York, NY 10128",
7449,"129 EAST 90TH   STREET                    New York, NY 10128",
7450,"995 5TH AVENUE New York, NY 10028",
7451,"1804-1806 2 AVENUE                        New York, NY 10128",
7452,"609 WEST 114TH STREET New York, NY 10025",
7453,"50 WEST 29 STREET New York, NY 10001",
7454,"141 EAST 72ND STREET New York, NY 10021",
7455,"496 MANHATTAN AVENUE                      New York, NY 10027",
7456,"165 EAST 66TH STREET                      New York, NY 10065",
7457,"1036 LEXINGTON AVENUE                     New York, NY 10021",
7458,"110 WEST 25TH   STREET                    New York, NY 10001",
7459,"150 EAST 73RD STREET New York, NY 10021",
7460,"611 WEST 111 STREET New York, NY 10025",
7461,"153 EAST 87TH STREET                      New York, NY 10128",
7462,"175 LUDLOW STREET New York, NY 10002",
7463,"79 NASSAU STREET                          New York, NY 10038",
7464,"1131 LEXINGTON AVENUE New York, NY 10075",
7465,"129 WEST 79TH STREET New York, NY 10024",
7466,"110 WEST 25TH STREET                      New York, NY 10001",
7467,"11 WEST 104 STREET New York, NY 10025",
7468,"55 WEST 84TH STREET                       New York, NY 10024",
7469,"145-57 MORNINGSIDE AVENUE New York, NY 10027",
7470,"829 PARK AVENUE New York, NY 10021",
7471,"11 EAST 68TH   STREET New York, NY 10065",
7472,"156 WEST 77TH STREET                      New York, NY 10024",
7473,"147 WEST 127 STREET                       New York, NY 10027",
7474,"111 4TH AVENUE New York, NY 10003",
7475,"48 WEST 120TH STREET                      New York, NY 10027",
7476,"513 EAST 75TH   STREET                    New York, NY 10021",
7477,"541-43 WEST 133RD STREET New York, NY 10027",
7478,"718 BROADWAY New York, NY 10003",
7479,"1349 LEXINGTON AVENUE New York, NY 10128",
7480,"169 EAST 61ST STREET New York, NY 10065",
7481,"47--53 3 AVENUE                           New York, NY 10003",
7482,"145 BLEECKER STREET                       New York, NY 10012",
7483,"160 WEST 86TH STREET New York, NY 10024",
7484,"1304 MADISON AVENUE                       New York, NY 10128",
7485,"603 WEST 111TH STREET New York, NY 10025",
7486,"110 WEST 81ST   STREET New York, NY 10024",
7487,"105 NASSAU STREET                         New York, NY 10038",
7488,"103-105 WEST 128 STREET                   New York, NY 10027",
7489,"115 EAST 61ST STREET                      New York, NY 10065",
7490,"135 WEST 89TH STREET New York, NY 10024",
7491,"88 MACDOUGAL STREET                       New York, NY 10012",
7492,"175 EAST BROADWAY                         New York, NY 10002",
7493,"130 WEST 79TH STREET New York, NY 10024",
7494,"692-94 BROADWAY                           New York, NY 10012",
7495,"1192 PARK AVENUE New York, NY 10128",
7496,"176 WEST 82                               New York, NY 10024",
7497,"116 EAST 65TH   STREET                    New York, NY 10065",
7498,"155 HENRY STREET New York, NY 10002",
7499,"950 PARK AVENUE New York, NY 10028",
7500,"166 EAST 93RD   STREET                    New York, NY 10128",
7501,"16 EAST 80TH STREET New York, NY 10075",
7502,"110 RIVERSIDE DR New York, NY 10024",
7503,"8 EAST 2ND STREET New York, NY 10003",
7504,"135 WEST 89 STREET New York, NY 10024",
7505,"175 EAST 74TH ST New York, NY 10021",
7506,"834 5 AVENUE New York, NY 10065",
7507,"526 WEST 111 STREET                       New York, NY 10025",
7508,"55 EAST 9TH  STREET New York, NY 10003",
7509,"179 EAST 78TH STREET New York, NY 10075",
7510,"1665 FIRST AVENUE New York, NY 10028",
7511,"110-118 WEST 94TH STREET New York, NY 10025",
7512,"18 EAST 18TH   STREET New York, NY 10003",
7513,"170 EAST 87                               New York, NY 10128",
7514,"17 AVENUE D                               New York, NY 10002",
7515,"630 EAST 14TH   STREET New York, NY 10009",
7516,"184 EAST 64TH STREET                      New York, NY 10065",
7517,"505 EAST 12TH   STREET                    New York, NY 10009",
7518,"501-03 EAST 87TH STREET                   New York, NY 10128",
7519,"530 EAST 90TH   STREET New York, NY 10128",
7520,"1049 5 AVENUE                             New York, NY 10028",
7521,"544 EAST 11TH STREET New York, NY 10009",
7522,"133-135 WEST 104 STREET New York, NY 10025",
7523,"535 PARK AVENUE New York, NY 10065",
7524,"123 WEST 78TH STREET New York, NY 10024",
7525,"173 WEST 126 STREET New York, NY 10027",
7526,"141 WEST 132ND STREET                     New York, NY 10027",
7527,"129 W 89TH ST.                            New York, NY 10024",
7528,"1297 1 AVENUE                             New York, NY 10021",
7529,"1235 PARK AVENUE                          New York, NY 10128",
7530,"876 PARK AVENUE New York, NY 10075",
7531,"131 SPRING STREET                         New York, NY 10012",
7532,"1150 FIFTH AVE New York, NY 10128",
7533,"110 WEST 123RD STREET New York, NY 10027",
7534,"180 SECOND AVENUE                         New York, NY 10003",
7535,"1429 LEXINGTON AVENUE New York, NY 10128",
7536,"1120 PARK AVE New York, NY 10128",
7537,"113 ST MARKS PLACE                        New York, NY 10009",
7538,"530 EAST 86TH STREET New York, NY 10028",
7539,"50 SPRING STREET                          New York, NY 10012",
7540,"110 WILLIAM STREET                        New York, NY 10038",
7541,"1628 2 AVENUE                             New York, NY 10028",
7542,"55 SPRING STREET                          New York, NY 10012",
7543,"144-150 LUDLOW STREET                     New York, NY 10002",
7544,"63 SPRING STREET                          New York, NY 10012",
7545,"118 FORSYTH STREET New York, NY 10002",
7546,"899 LEXINGTON AVENUE New York, NY 10065",
7547,"60 EAST END AVENUE New York, NY 10028",
7548,"158 AVENUE C                              New York, NY 10009",
7549,"131 WEST  85TH STREET New York, NY 10024",
7550,"504 WEST 111TH STREET New York, NY 10025",
7551,"145 CLINTON STREET                        New York, NY 10002",
7552,"519 EAST 11TH STREET New York, NY 10009",
7553,"14-16 EAST 16TH   STREET New York, NY 10003",
7554,"67 RIVERSIDE DR New York, NY 10024",
7555,"115 EAST 9TH   STREET New York, NY 10003",
7556,"121 WEST 80TH STREET New York, NY 10024",
7557,"119 WEST 25TH   STREET                    New York, NY 10001",
7558,"170 JOHN STREET New York, NY 10038",
