,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,ADDRESS_clean,FullAddress,LAT_LONG
2856,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5267, ,R4,200 RECTOR PLACE,22G,10280,1,0,1,0,0,1987,2,R4,0,10/16/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2857,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5321, ,R4,200 RECTOR PLACE,7J,10280,1,0,1,0,0,1987,2,R4,842000,7/28/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2858,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5321, ,R4,200 RECTOR PLACE,7J,10280,1,0,1,0,0,1987,2,R4,0,4/14/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2859,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5331, ,R4,200 RECTOR PLACE,18J,10280,1,0,1,0,0,1987,2,R4,775000,6/9/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2860,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5352, ,R4,200 RECTOR PLACE,4K,10280,1,0,1,0,0,1987,2,R4,1194916,8/15/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2861,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5354, ,R4,200 RECTOR PLACE,6K,10280,1,0,1,0,0,1987,2,R4,1067635,5/3/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2862,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5355, ,R4,200 RECTOR PLACE,7K,10280,1,0,1,0,0,1987,2,R4,1205098,8/15/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2863,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5356, ,R4,200 RECTOR PLACE,8K,10280,1,0,1,0,0,1987,2,R4,1207500,1/8/18 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2864,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5400, ,R4,200 RECTOR PLACE,19L,10280,1,0,1,0,0,1987,2,R4,760000,11/29/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2865,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5404, ,R4,200 RECTOR PLACE,23L,10280,1,0,1,0,0,1987,2,R4,785000,3/10/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2866,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5409, ,R4,200 RECTOR PLACE,28L,10280,1,0,1,0,0,1987,2,R4,0,10/20/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2867,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5425, ,R4,200 RECTOR PLACE,9M,10280,1,0,1,0,0,1987,2,R4,0,11/3/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2868,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5433, ,R4,200 RECTOR PLACE,18M,10280,1,0,1,0,0,1987,2,R4,700000,10/20/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2869,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5538, ,R4,200 RECTOR PLACE,6X,10280,1,0,1,0,0,1987,2,R4,775000,12/1/17 0:00,200 RECTOR PLACE,"200 RECTOR PLACE New York, NY 10280","[40.7086444, -74.0161953]"
2870,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5622, ,R4,333 RECTOR PLACE,310,10280,1,0,1,0,0,1985,2,R4,0,10/16/17 0:00,333 RECTOR PLACE,"333 RECTOR PLACE New York, NY 10280",0
2871,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5629, ,R4,333 RECTOR PLACE,404,10280,1,0,1,0,0,1985,2,R4,3600000,12/20/17 0:00,333 RECTOR PLACE,"333 RECTOR PLACE New York, NY 10280",0
2872,1,TRIBECA,13 CONDOS - ELEVATOR APARTMENTS            ,2,16,5636, ,R4,333 RECTOR PLACE,411,10280,1,0,1,0,0,1985,2,R4,1030000,1/17/18 0:00,333 RECTOR PLACE,"333 RECTOR PLACE New York, NY 10280",0
