"","sale_id","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"1569",49090,"2015","UPPER EAST SIDE (59-79)","1451","38","334 EAST 77TH STREET, 17","10075","02/17/2015",305000,-73.955091,40.771623
"1570",49090,"2016","UPPER EAST SIDE (79-96)","1494","59","8 EAST 83RD STREET, 7B","10028","10/06/2016",2300000,-73.9613938417283,40.7793872829514
"1571",49091,"2015","UPPER EAST SIDE (59-79)","1452","34","348 EAST 78TH STREET, 2F","10075","09/15/2015",585000,-73.954394,40.772155
"1572",49091,"2016","UPPER EAST SIDE (79-96)","1494","69","1016 5 AVENUE, 1E","10028","03/07/2016",750000,-73.9614588797349,40.7793104521133
"1573",49093,"2016","UPPER EAST SIDE (79-96)","1495","4","1025 FIFTH AVENUE, 6N","10028","03/11/2016",700000,-73.9615596114653,40.7799500092258
"1574",49094,"2015","UPPER EAST SIDE (59-79)","1467","43","406 EAST 73RD   STREET, 5F","10021","03/05/2015",1150000,-73.955072,40.768296
"1575",49094,"2016","UPPER EAST SIDE (79-96)","1495","4","1025 FIFTH AVENUE, 10CN","10028","05/13/2016",1600000,-73.9615596114653,40.7799500092258
"1576",49095,"2015","UPPER EAST SIDE (59-79)","1467","43","406 EAST 73RD STREET, 2F","10021","06/23/2015",757000,-73.955072,40.768296
"1577",49095,"2016","UPPER EAST SIDE (79-96)","1495","4","1025 5TH AVENUE, 10BS","10028","06/20/2016",1725000,-73.9615596114653,40.7799500092258
"1578",49096,"2015","UPPER EAST SIDE (59-79)","1467","43","406 EAST 73RD STREET, 4F","10021","10/16/2015",717000,-73.955072,40.768296
"1579",49096,"2016","UPPER EAST SIDE (79-96)","1495","4","1025 FIFTH AVENUE, 12BN","10028","06/23/2016",2350000,-73.9615596114653,40.7799500092258
"1580",49097,"2015","UPPER EAST SIDE (59-79)","1473","13","419 EAST 78TH STREET, 4A","10075","03/23/2015",317777,-73.952528,40.771391
"1581",49097,"2016","UPPER EAST SIDE (79-96)","1495","4","1025 FIFTH AVENUE, 5DS","10028","08/17/2016",1300000,-73.9615596114653,40.7799500092258
"1582",49098,"2015","UPPER EAST SIDE (59-79)","1473","14","421 E 78TH STREET, 2C","10075","05/05/2015",370000,-73.952499,40.771378
"1583",49098,"2016","UPPER EAST SIDE (79-96)","1495","4","1025 FIFTH AVENUE, 8N","10028","10/12/2016",734750,-73.9615596114653,40.7799500092258
"1584",49099,"2015","UPPER EAST SIDE (59-79)","1484","22","531 EAST 72ND STREET, 2E","10021","02/17/2015",825000,-73.953055,40.766569
"1585",49099,"2016","UPPER EAST SIDE (79-96)","1495","49","1115 MADISON AVENUE, 12D","10028","02/18/2016",3100000,-73.9599712865617,40.7792523055213
"1586",49100,"2015","UPPER EAST SIDE (59-79)","1484","23","535 EAST 72ND   STREET, 3AB","10021","11/09/2015",1090000,-73.953001,40.766544
"1587",49100,"2016","UPPER EAST SIDE (79-96)","1496","34","1000 PARK AVENUE, 12F","10028","01/28/2016",1470000,-73.9580324381521,40.7790594841931
"1588",49101,"2015","UPPER EAST SIDE (59-79)","1489","8","517 EAST 77TH STREET, 4K","10075","02/11/2015",297534,-73.951009,40.769919
"1589",49101,"2016","UPPER EAST SIDE (79-96)","1496","54","38 EAST 85TH STREET, 10E","10028","06/08/2016",1749000,-73.9590897608246,40.7800726719817
"1590",49102,"2015","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH STREET, 4A","10075","02/19/2015",400000,-73.951092,40.769955
"1591",49102,"2016","UPPER EAST SIDE (79-96)","1496","54","38 EAST 85TH STREET, 7E","10028","08/10/2016",1775000,-73.9590897608246,40.7800726719817
"1592",49103,"2015","UPPER EAST SIDE (59-79)","1489","8","517 EAST 77TH STREET, 4E","10075","03/19/2015",300000,-73.951009,40.769919
"1593",49103,"2016","UPPER EAST SIDE (79-96)","1496","54","38 EAST 85TH STREET, 11DE","10028","12/14/2016",4600000,-73.9590897608246,40.7800726719817
"1594",49104,"2015","UPPER EAST SIDE (59-79)","1489","8","515 EAST 77TH STREET, 2G","10075","04/07/2015",320000,-73.951027,40.76993
"1595",49104,"2016","UPPER EAST SIDE (79-96)","1496","65","10 EAST 85TH STREET, 2B","10028","09/30/2016",1700000,-73.9604109748753,40.7806358042534
"1596",49105,"2015","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH   STREET, 1B","10075","04/15/2015",590000,-73.951092,40.769955
"1597",49106,"2015","UPPER EAST SIDE (59-79)","1489","8","509 EAST 77TH   STREET, 6D","10075","08/03/2015",441000,-73.951092,40.769955
"1598",49106,"2016","UPPER EAST SIDE (79-96)","1497","5","3 EAST 85TH   STREET, 7B","10028","05/03/2016",1283000,-73.9605625805051,40.780718198301
"1599",49107,"2016","UPPER EAST SIDE (79-96)","1497","5","3 EAST 85TH   STREET, PH","10028","09/07/2016",850000,-73.9605625805051,40.780718198301
"1600",49108,"2015","UPPER EAST SIDE (59-79)","1489","8","517 EAST 77TH, 4L","10075","11/16/2015",465923,-73.951009,40.769919
"1601",49108,"2016","UPPER EAST SIDE (79-96)","1497","21","35 EAST 85TH STREET, 7F","10028","08/16/2016",1775000,-73.9589381364835,40.7800259575458
"1602",49109,"2016","UPPER EAST SIDE (79-96)","1497","28","45 EAST 85TH STREET, 9D","10028","02/03/2016",3500000,-73.9587973514987,40.7799682678429
"1603",49110,"2015","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH STREET, 5-G","10075","02/26/2015",365000,-73.949965,40.770292
"1604",49110,"2016","UPPER EAST SIDE (79-96)","1497","28","45 EAST 85TH STREET, 1CD","10028","03/08/2016",2900000,-73.9587973514987,40.7799682678429
"1605",49111,"2015","UPPER EAST SIDE (59-79)","1489","37","508 EAST 78TH STREET, 3A","10075","03/13/2015",352500,-73.950341,40.770452
"1606",49111,"2016","UPPER EAST SIDE (79-96)","1497","28","45 EAST 85TH STREET, 6D","10028","06/29/2016",2750000,-73.9587973514987,40.7799682678429
"1607",49112,"2016","UPPER EAST SIDE (79-96)","1497","28","45 EAST 85TH STREET, 6E","10028","07/11/2016",2295000,-73.9587973514987,40.7799682678429
"1608",49113,"2015","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH STREET, 2A","10075","06/10/2015",335000,-73.949965,40.770292
"1609",49113,"2016","UPPER EAST SIDE (79-96)","1497","41","1036 PARK AVENUE, 17B","10028","01/14/2016",3400000,-73.9573132775543,40.780033601319
"1610",49114,"2015","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH STREET, 2P","10075","06/25/2015",460000,-73.949965,40.770292
"1611",49114,"2016","UPPER EAST SIDE (79-96)","1497","41","1036 PARK AVENUE, 4A","10028","04/27/2016",466000,-73.9573132775543,40.780033601319
"1612",49115,"2015","UPPER EAST SIDE (59-79)","1489","37","508 EAST 78TH STREET, 6A","10075","06/03/2015",365000,-73.950341,40.770452
"1613",49116,"2016","UPPER EAST SIDE (79-96)","1497","44","68 EAST 86TH STREET, 8A","10028","03/03/2016",2010000,-73.9581253747941,40.7805581437936
"1614",49117,"2015","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH STREET, 1E","10075","08/20/2015",401000,-73.949965,40.770292
"1615",49118,"2015","UPPER EAST SIDE (59-79)","1489","37","516 EAST 78TH   STREET, 3L","10075","08/18/2015",390000,-73.949965,40.770292
"1616",49118,"2016","UPPER EAST SIDE (79-96)","1498","14","25 EAST 86TH STREET, 1CD","10028","06/13/2016",2800000,-73.9593779959817,40.7811020497738
"1617",49120,"2016","UPPER EAST SIDE (79-96)","1498","20","49 EAST 86TH STREET, 4BC","10028","07/19/2016",4750000,-73.9583780529065,40.7806844931684
"1618",49121,"2016","UPPER EAST SIDE (79-96)","1498","33","1040 PARK AVENUE, 2 E","10028","03/15/2016",2733400,-73.9571325774415,40.7802833051946
"1619",49122,"2016","UPPER EAST SIDE (79-96)","1498","37","1050 PARK AVENUE, PHB","10028","03/04/2016",2500000,-73.9568904352818,40.7806208173478
"1620",49123,"2016","UPPER EAST SIDE (79-96)","1498","37","1050 PARK AVENUE, 6D","10028","10/11/2016",2550006,-73.9568904352818,40.7806208173478
"1621",49130,"2016","UPPER EAST SIDE (79-96)","1498","69","1056 FIFTH AVENUE, 6B","10028","09/15/2016",1717000,-73.9599876250057,40.7821068361043
"1622",49152,"2015","UPPER EAST SIDE (59-79)","1376","51","30 EAST 62ND STREET, 9H","10065","10/16/2015",1275000,-73.96982,40.765367
"1623",49153,"2015","UPPER EAST SIDE (59-79)","1377","40","570 PARK AVENUE, 1C","10065","04/16/2015",4400000,-73.968431,40.765496
"1624",49154,"2015","UPPER EAST SIDE (59-79)","1377","40","570 PARK AVENUE, 9D","10065","07/23/2015",2675000,-73.968431,40.765496
"1625",49155,"2015","UPPER EAST SIDE (59-79)","1377","40","570 PARK AVENUE, 4D","10065","09/10/2015",2350000,-73.968431,40.765496
"1626",49156,"2015","UPPER EAST SIDE (59-79)","1377","40","570 PARK AVENUE, 3A","10065","09/10/2015",4400000,-73.968431,40.765496
"1627",49157,"2015","UPPER EAST SIDE (59-79)","1377","160","18 EAST 63RD STREET, 8","10065","01/13/2015",1200000,-73.970134,40.766314
"1628",49159,"2015","UPPER EAST SIDE (59-79)","1378","70","825 FIFTH AVENUE, SR A","10065","01/14/2015",750000,-73.970914,40.767121
"1629",49160,"2015","UPPER EAST SIDE (59-79)","1378","70","825 FIFTH AVENUE, SR 9","10065","11/05/2015",150100,-73.970914,40.767121
"1630",49163,"2015","UPPER EAST SIDE (59-79)","1378","70","825 FIFTH AVENUE, SR 10","10065","10/27/2015",275000,-73.970914,40.767121
"1631",49167,"2015","UPPER EAST SIDE (59-79)","1379","21","29 EAST 64TH   STREET, 7B","10065","04/29/2015",3408750,-73.968899,40.766629
"1632",49168,"2015","UPPER EAST SIDE (59-79)","1379","21","29 EAST 64TH STREET, 11A","10065","11/02/2015",4215000,-73.968899,40.766629
"1633",49169,"2015","UPPER EAST SIDE (59-79)","1379","21","29 EAST 64TH STREET, 6D","10065","12/15/2015",2650000,-73.968899,40.766629
"1634",49170,"2015","UPPER EAST SIDE (59-79)","1379","51","30 EAST 65TH STREET, 15C","10065","02/09/2015",2580000,-73.968423,40.767227
"1635",49171,"2015","UPPER EAST SIDE (59-79)","1379","51","30 EAST 65TH   STREET, 1213E","10065","05/07/2015",2665000,-73.968423,40.767227
"1636",49172,"2015","UPPER EAST SIDE (59-79)","1379","51","30 EAST 65TH STREET, 4B","10065","04/27/2015",1900000,-73.968423,40.767227
"1637",49173,"2015","UPPER EAST SIDE (59-79)","1379","51","30 EAST 65TH STREET, 6B","10065","06/08/2015",1700000,-73.968423,40.767227
"1638",49174,"2015","UPPER EAST SIDE (59-79)","1380","23","27 EAST 65TH STREET, 3E","10065","07/29/2015",725000,-73.968441,40.767255
"1639",49175,"2015","UPPER EAST SIDE (59-79)","1380","33","55 EAST 65TH STREET, 4B","10065","03/06/2015",695000,-73.968033,40.767079
"1640",49176,"2015","UPPER EAST SIDE (59-79)","1380","33","55 EAST 65TH STREET, 2C","10065","05/21/2015",540000,-73.968033,40.767079
"1641",49177,"2015","UPPER EAST SIDE (59-79)","1380","33","55 EAST 65 STREET, 7B","10065","08/13/2015",789000,-73.968033,40.767079
"1642",49178,"2015","UPPER EAST SIDE (59-79)","1380","33","55 EAST 65TH STREET, 2B","10065","09/25/2015",715000,-73.968033,40.767079
"1643",49179,"2015","UPPER EAST SIDE (59-79)","1381","1","1 EAST 66TH STREET, 6G","10065","12/09/2015",1195000,-73.969581,40.768554
"1644",49180,"2015","UPPER EAST SIDE (59-79)","1381","25","53 EAST 66TH STREET, 6B","10065","05/19/2015",3400000,-73.967668,40.767746
"1645",49181,"2015","UPPER EAST SIDE (59-79)","1381","38","650 PARK AVENUE, 6C","10065","06/29/2015",2700000,-73.966336,40.76768
"1646",49182,"2015","UPPER EAST SIDE (59-79)","1381","38","650 PARK AVENUE","10065","07/28/2015",1800000,-73.966336,40.76768
"1647",49183,"2015","UPPER EAST SIDE (59-79)","1381","38","650 PARK AVENUE, 2F","10065","08/12/2015",3000000,-73.966336,40.76768
"1648",49184,"2015","UPPER EAST SIDE (59-79)","1381","38","650 PARK AVENUE, 4F","10065","10/16/2015",3100000,-73.966336,40.76768
"1649",49185,"2015","UPPER EAST SIDE (59-79)","1381","38","650 PARK AVENUE, 17C","10065","12/17/2015",4750000,-73.966336,40.76768
"1650",49186,"2015","UPPER EAST SIDE (59-79)","1382","62","14 EAST 68TH STREET, F","10065","01/08/2015",2285000,-73.968154,40.769574
"1651",49188,"2015","UPPER EAST SIDE (59-79)","1382","69","860 FIFTH AVENUE, 3A","10065","03/19/2015",3650000,-73.969205,40.76947
"1652",49190,"2015","UPPER EAST SIDE (59-79)","1382","69","860 FIFTH AVENUE, 7H","10065","05/04/2015",4750000,-73.969205,40.76947
"1653",49194,"2015","UPPER EAST SIDE (59-79)","1383","1","870 FIFTH AVENUE, 2D","10065","03/25/2015",2100000,-73.968421,40.769802
"1654",49195,"2015","UPPER EAST SIDE (59-79)","1383","1","872 FIFTH AVENUE, 1B","10065","02/25/2015",800000,-73.968696,40.770162
"1655",49196,"2015","UPPER EAST SIDE (59-79)","1383","1","870 FIFTH AVENUE, 16D","10065","09/08/2015",3100000,-73.968421,40.769802
"1656",49198,"2015","UPPER EAST SIDE (59-79)","1383","1","870 FIFTH AVENUE, 2G","10065","12/16/2015",1775000,-73.968421,40.769802
"1657",49199,"2015","UPPER EAST SIDE (59-79)","1383","47","36 EAST 69","10021","11/18/2015",850000,-73.966432,40.769662
"1658",49200,"2015","UPPER EAST SIDE (59-79)","1383","69","875 FIFTH AVENUE, 9GH","10065","03/24/2015",3825000,-73.96863,40.770247
"1659",49201,"2015","UPPER EAST SIDE (59-79)","1383","69","875 FIFTH AVENUE, 1F","10065","07/14/2015",510000,-73.96863,40.770247
"1660",49202,"2015","UPPER EAST SIDE (59-79)","1383","69","875 FIFTH AVENUE, 5G","10065","08/28/2015",1241500,-73.96863,40.770247
"1661",49203,"2015","UPPER EAST SIDE (59-79)","1383","69","875 FIFTH AVENUE, 10D","10065","09/28/2015",2500000,-73.96863,40.770247
"1662",49204,"2015","UPPER EAST SIDE (59-79)","1383","69","875 5 AVENUE, 16G","10065","10/22/2015",1480000,-73.96863,40.770247
"1663",49205,"2015","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 18G","10021","02/12/2015",1650000,-73.968367,40.770606
"1664",49206,"2015","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 9GH","10021","03/26/2015",4050000,-73.968367,40.770606
"1665",49207,"2015","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 12K","10021","06/03/2015",2193750,-73.968367,40.770606
"1666",49208,"2015","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 8L","10021","04/30/2015",1400000,-73.968367,40.770606
"1667",49210,"2015","UPPER EAST SIDE (59-79)","1384","1","880 FIFTH AVENUE, 12C","10021","09/21/2015",2450000,-73.968367,40.770606
"1668",49211,"2015","UPPER EAST SIDE (59-79)","1384","1","880 5TH AVENUE, 4C","10021","12/30/2015",1800000,-73.968367,40.770606
"1669",49212,"2015","UPPER EAST SIDE (59-79)","1384","10","3 EAST 69TH STREET, 3D","10021","02/23/2015",880000,-73.96806,40.770365
"1670",49213,"2015","UPPER EAST SIDE (59-79)","1384","10","3 EAST 69TH STREET, 7/8C","10021","08/06/2015",4700000,-73.96806,40.770365
"1671",49214,"2015","UPPER EAST SIDE (59-79)","1384","10","3 EAST 69TH STREET, 9/10B","10021","10/07/2015",1725000,-73.96806,40.770365
"1672",49216,"2015","UPPER EAST SIDE (59-79)","1384","32","700 PARK AVENUE","10021","07/21/2015",140000,-73.965115,40.769354
"1673",49217,"2015","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 2DE","10021","01/29/2015",4500000,-73.964956,40.769573
"1674",49218,"2015","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 1B","10021","03/30/2015",315000,-73.964956,40.769573
"1675",49219,"2015","UPPER EAST SIDE (59-79)","1384","37","710 PARK AVENUE, 6F","10021","07/15/2015",855000,-73.964956,40.769573
"1676",49220,"2015","UPPER EAST SIDE (59-79)","1384","65","4 EAST 70TH STREET, 8/9A","10021","02/27/2015",4350000,-73.967666,40.771001
"1677",49222,"2015","UPPER EAST SIDE (59-79)","1385","32","720 PARK AVENUE, 2A","10021","06/11/2015",3850000,-73.964681,40.769949
"1678",49227,"2015","UPPER EAST SIDE (59-79)","1386","6","3 EAST 71ST STREET, 5D","10021","01/13/2015",1300000,-73.967193,40.771641
"1679",49229,"2015","UPPER EAST SIDE (59-79)","1386","6","3 EAST 71ST STREET, 3C","10021","09/30/2015",1925000,-73.967193,40.771641
"1680",49231,"2015","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVENUE, 16D","10021","01/16/2015",200000,-73.964013,40.770863
"1681",49232,"2015","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVENUE, 11CD","10021","04/21/2015",687500,-73.964013,40.770863
"1682",49233,"2015","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVENUE, 6B","10021","06/29/2015",1050000,-73.964013,40.770863
"1683",49234,"2015","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVENUE, 5E","10021","10/09/2015",830000,-73.964013,40.770863
"1684",49235,"2015","UPPER EAST SIDE (59-79)","1386","37","750 PARK AVE, 3B","10021","09/10/2015",160000,-73.964013,40.770863
"1685",49236,"2015","UPPER EAST SIDE (59-79)","1386","49","30 EAST 72ND STREET, 2A","10021","07/30/2015",2400000,-73.965153,40.771657
"1686",49237,"2015","UPPER EAST SIDE (59-79)","1386","49","30 EAST 72ND STREET, 1A","10021","09/22/2015",950000,-73.965153,40.771657
"1687",49241,"2015","UPPER EAST SIDE (59-79)","1386","69","907 FIFTH AVENUE, 3DE","10021","12/02/2015",2218344,-73.966871,40.772209
"1688",49241,"2016","UPPER EAST SIDE (79-96)","1508","24","161 EAST 79TH STREET, 7A","10075","12/29/2016",3700000,-73.9583167900746,40.7747229027885
"1689",49242,"2016","UPPER EAST SIDE (79-96)","1508","31","179 EAST 79TH STREET, 2D","10075","01/12/2016",655000,-73.9579413970566,40.7745663163119
"1690",49243,"2016","UPPER EAST SIDE (79-96)","1508","31","179 EAST 79TH STREET, 16C","10075","03/11/2016",750000,-73.9579413970566,40.7745663163119
"1691",49244,"2015","UPPER EAST SIDE (59-79)","1387","14","19 EAST 72ND STREET, 1D","10021","11/20/2015",1189056,-73.965951,40.772011
"1692",49244,"2016","UPPER EAST SIDE (79-96)","1508","31","179 EAST 79TH STREET, 15C","10075","08/16/2016",722000,-73.9579413970566,40.7745663163119
"1693",49245,"2015","UPPER EAST SIDE (59-79)","1387","27","45 EAST 72ND STREET, 3A","10021","09/24/2015",1700000,-73.964936,40.771582
"1694",49245,"2016","UPPER EAST SIDE (79-96)","1508","31","179 EAST 79TH STREET, 3A","10075","09/15/2016",1550000,-73.9579413970566,40.7745663163119
"1695",49246,"2015","UPPER EAST SIDE (59-79)","1387","37","770 PARK AVENUE, 2C","10021","11/06/2015",3450000,-73.96346,40.77162
"1696",49246,"2016","UPPER EAST SIDE (79-96)","1508","31","179 EAST 79TH STREET, 7B","10075","06/07/2016",640000,-73.9579413970566,40.7745663163119
"1697",49247,"2016","UPPER EAST SIDE (79-96)","1508","38","178 EAST 80TH STREET, 7D","10075","01/11/2016",613000,-73.9574752109375,40.7752440954783
"1698",49248,"2015","UPPER EAST SIDE (59-79)","1388","33","778 PARK AVENUE, 1","10021","02/12/2015",2440665,-73.963203,40.771972
"1699",49248,"2016","UPPER EAST SIDE (79-96)","1508","38","178 EAST 80TH, 1B","10075","09/07/2016",525000,-73.9574752109375,40.7752440954783
"1700",49249,"2016","UPPER EAST SIDE (79-96)","1508","46","162 EAST 80TH STREET, 7C","10075","06/09/2016",1708000,-73.9578181188187,40.7753896926185
"1701",49250,"2015","UPPER EAST SIDE (59-79)","1388","37","784 PARK AVENUE, 6C","10021","06/02/2015",4550000,-73.963311,40.772496
"1702",49250,"2016","UPPER EAST SIDE (79-96)","1508","130","177 EAST 79TH STREET, 9","10075","01/21/2016",1940000,-73.9579847125446,40.7745828005425
"1703",49251,"2016","UPPER EAST SIDE (79-96)","1508","130","177 EAST 79TH STREET, 16/17","10075","04/27/2016",2182000,-73.9579847125446,40.7745828005425
"1704",49252,"2016","UPPER EAST SIDE (79-96)","1508","130","177 EAST 79TH STREET, 4A","10075","09/26/2016",1800000,-73.9579847125446,40.7745828005425
"1705",49254,"2015","UPPER EAST SIDE (59-79)","1388","56","20 EAST 74TH STREET, 3E","10021","09/16/2015",1100000,-73.964925,40.773279
"1706",49254,"2016","UPPER EAST SIDE (79-96)","1509","1","925 PARK AVENUE, SR-12","10028","02/04/2016",270000,-73.9598537769023,40.776523996404
"1707",49255,"2015","UPPER EAST SIDE (59-79)","1388","56","20 EAST 74TH STREET, 2F","10021","11/12/2015",1150000,-73.964925,40.773279
"1708",49255,"2016","UPPER EAST SIDE (79-96)","1509","1","925 PARK AVENUE, SR-19","10028","03/28/2016",280000,-73.9598537769023,40.776523996404
"1709",49256,"2015","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 3H","10021","01/06/2015",1100000,-73.965621,40.773696
"1710",49257,"2015","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 3E","10021","04/20/2015",2095000,-73.965621,40.773696
"1711",49257,"2016","UPPER EAST SIDE (79-96)","1509","1","925 PARK AVENUE, 10-D","10028","06/24/2016",990000,-73.9598537769023,40.776523996404
"1712",49258,"2015","UPPER EAST SIDE (59-79)","1389","1","930 FIFTH AVENUE, 5F","10021","06/11/2015",2625000,-73.965621,40.773696
"1713",49258,"2016","UPPER EAST SIDE (79-96)","1509","56","120 EAST 81ST STREET, 4E","10028","04/29/2016",1699500,-73.9585178632127,40.7765125442809
